Day,moduleColor,GO_term,GO_ID,ontology,pvalue,Gene_count,Gene_ratio,Transcript_ID,Protein_name,KEGG_ID
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022461943.1," myosin heavy chain, striated muscle-like",crg:105329786
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022440178.1, neural Wiskott-Aldrich syndrome protein-like,crg:105323415
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022445253.1, nuclear protein MDM1-like,crg:105337308
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022431107.1, proteoglycan 4-like,crg:105333402
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022431950.1, serine/arginine repetitive matrix protein 1-like,crg:105333402
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022437425.1, titin homolog,crg:105342063
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022431985.1, unconventional myosin-VI-like,crg:105337636
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022432103.1, unconventional myosin-VI-like,crg:105337636
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022486717.1, unconventional myosin-XVIIIa-like,crg:105344718
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022447408.1, WAS/WASL-interacting protein family member 1-like,crg:105345128
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022486148.1, arginine-glutamic acid dipeptide repeats protein-like,crg:105338734
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022437282.1, cell division cycle 5-like protein,crg:105334527
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022436838.1, cyclic AMP-responsive element-binding protein 3-like protein 1,crg:105326649
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022459991.1, DNA-binding protein RFX2-like,crg:105334783
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022466489.1, DNA (cytosine-5)-methyltransferase 1-like,crg:105330054
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022477205.1, DNA helicase INO80-like,crg:105342401
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022462321.1, DNA ligase 1-like,crg:105325665
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022471844.1, ETS translocation variant 5-like,crg:105347388
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022490532.1, forkhead box C1-A-like,crg:105318190
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022460388.1, forkhead box protein K1-like,crg:105320036
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022477624.1, hepatocyte nuclear factor 3-beta-like,crg:105340839
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022457683.1, histone acetyltransferase KAT6B-like,crg:105347397
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022477697.1, homeobox protein Meis1-like,crg:105337870
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022474323.1, homeobox protein otx5-B-like,crg:105319919
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022474728.1, lysine-specific demethylase 5A-like,crg:105342266
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022462582.1, myelin regulatory factor-like,crg:105324981
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022477314.1, nuclear factor erythroid 2-related factor 2-like,crg:105321326
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022475534.1, prospero homeobox protein 1-like,crg:105345931
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022476749.1, putative transcription factor p65 homolog,crg:105319044
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022475467.1, regulator of nonsense transcripts 1-like,crg:105331061
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022488366.1, SWI/SNF complex subunit SMARCC2-like,crg:105323254
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022480756.1, transcription elongation factor SPT6-like,crg:105338492
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022442443.1, transcription factor GATA-3-like,crg:105338270
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022468927.1, transcription factor GATA-4-like,crg:105332606
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022438275.1, trithorax group protein osa-like,crg:105347668
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022445271.1, uncharacterized,crg:105333844
Day2,brown,DNA binding,GO:0003677,MF,3.14E-06,27,0.016071429,XM_022488079.1, uncharacterized,crg:105335926
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022436838.1, cyclic AMP-responsive element-binding protein 3-like protein 1,crg:105326649
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022459991.1, DNA-binding protein RFX2-like,crg:105334783
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022471844.1, ETS translocation variant 5-like,crg:105347388
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022490532.1, forkhead box C1-A-like,crg:105318190
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022460388.1, forkhead box protein K1-like,crg:105320036
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022443255.1, hepatic leukemia factor-like,crg:105322188
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022446499.1, hepatic leukemia factor-like,crg:105322188
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022477624.1, hepatocyte nuclear factor 3-beta-like,crg:105340839
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022462582.1, myelin regulatory factor-like,crg:105324981
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022458693.1, nuclear factor 1 X-type-like,crg:105335527
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022477314.1, nuclear factor erythroid 2-related factor 2-like,crg:105321326
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022476749.1, putative transcription factor p65 homolog,crg:105319044
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022442443.1, transcription factor GATA-3-like,crg:105338270
Day2,brown,DNA-binding transcription factor activity,GO:0003700,MF,5.74E-05,14,0.019662921,XM_022468927.1, transcription factor GATA-4-like,crg:105332606
Day2,brown,GTPase activity,GO:0003924,MF,0.012421273,6,0.013729977,XM_022439013.1," arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1-like",crg:105325897
Day2,brown,GTPase activity,GO:0003924,MF,0.012421273,6,0.013729977,XM_022450252.1, guanine nucleotide-binding protein G(q) subunit alpha,crg:105337344
Day2,brown,GTPase activity,GO:0003924,MF,0.012421273,6,0.013729977,XM_022450298.1, guanine nucleotide-binding protein G(q) subunit alpha-like,crg:105341702
Day2,brown,GTPase activity,GO:0003924,MF,0.012421273,6,0.013729977,XM_022477057.1, rho-related GTP-binding protein RhoJ-like,crg:105328483
Day2,brown,GTPase activity,GO:0003924,MF,0.012421273,6,0.013729977,XR_002638562.1, signal recognition particle receptor subunit alpha-like,crg:105325007
Day2,brown,GTPase activity,GO:0003924,MF,0.012421273,6,0.013729977,XM_022450908.1, tubulin alpha-1A chain,crg:105347347
Day2,brown,structural molecule activity,GO:0005198,MF,0.028750964,5,0.027932961,XM_022489602.1, clathrin heavy chain 1,crg:105340059
Day2,brown,structural molecule activity,GO:0005198,MF,0.028750964,5,0.027932961,XM_022452500.1, coatomer subunit alpha-like,crg:105323219
Day2,brown,structural molecule activity,GO:0005198,MF,0.028750964,5,0.027932961,XM_022484034.1, collagen alpha-2(IV) chain-like,crg:105329196
Day2,brown,structural molecule activity,GO:0005198,MF,0.028750964,5,0.027932961,XM_022484035.1, collagen alpha-2(IV) chain-like,crg:109618862
Day2,brown,structural molecule activity,GO:0005198,MF,0.028750964,5,0.027932961,XM_022450908.1, tubulin alpha-1A chain,crg:105347347
Day2,brown,unfolded protein binding,GO:0051082,MF,0.031806804,2,0.037735849,XM_022482347.1, dnaJ homolog subfamily A member 2-like,crg:105341296
Day2,brown,unfolded protein binding,GO:0051082,MF,0.031806804,2,0.037735849,XM_022432755.1," stress-70 protein, mitochondrial-like",crg:105347255
Day2,brown,helicase activity,GO:0004386,MF,0.034993825,4,0.033613445,XM_022486263.1, ATP-dependent RNA helicase A-like,crg:105336162
Day2,brown,helicase activity,GO:0004386,MF,0.034993825,4,0.033613445,XM_022453421.1, ATP-dependent RNA helicase DHX8-like,crg:105326740
Day2,brown,helicase activity,GO:0004386,MF,0.034993825,4,0.033613445,XM_022490185.1, pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like,crg:105324894
Day2,brown,helicase activity,GO:0004386,MF,0.034993825,4,0.033613445,XM_022475467.1, regulator of nonsense transcripts 1-like,crg:105331061
Day2,pink,plasma membrane organization,GO:0007009,BP,4.17E-11,8,0.186046512,XM_022446965.1, caveolin-1-like,crg:105342944
Day2,pink,plasma membrane organization,GO:0007009,BP,4.17E-11,8,0.186046512,XM_022478947.1, caveolin-1-like,crg:105325540
Day2,pink,plasma membrane organization,GO:0007009,BP,4.17E-11,8,0.186046512,XM_022447376.1, caveolin-1-like,crg:105325540
Day2,pink,plasma membrane organization,GO:0007009,BP,4.17E-11,8,0.186046512,XM_022446967.1, caveolin-1-like,crg:105334326
Day2,pink,plasma membrane organization,GO:0007009,BP,4.17E-11,8,0.186046512,XM_022454191.1, caveolin-1-like,crg:105325532
Day2,pink,plasma membrane organization,GO:0007009,BP,4.17E-11,8,0.186046512,XM_022446099.1, caveolin-1-like,crg:105334326
Day2,pink,plasma membrane organization,GO:0007009,BP,4.17E-11,8,0.186046512,XM_022446964.1, caveolin-1-like,crg:105339682
Day2,pink,plasma membrane organization,GO:0007009,BP,4.17E-11,8,0.186046512,XM_022447378.1, caveolin-1-like,crg:105339682
Day2,pink,cellular component assembly,GO:0022607,BP,3.58E-08,8,0.037914692,XM_022446099.1, caveolin-1-like,crg:105334326
Day2,pink,cellular component assembly,GO:0022607,BP,3.58E-08,8,0.037914692,XM_022446967.1, caveolin-1-like,crg:105334326
Day2,pink,cellular component assembly,GO:0022607,BP,3.58E-08,8,0.037914692,XM_022478947.1, caveolin-1-like,crg:105325540
Day2,pink,cellular component assembly,GO:0022607,BP,3.58E-08,8,0.037914692,XM_022446964.1, caveolin-1-like,crg:105339682
Day2,pink,cellular component assembly,GO:0022607,BP,3.58E-08,8,0.037914692,XM_022447378.1, caveolin-1-like,crg:105339682
Day2,pink,cellular component assembly,GO:0022607,BP,3.58E-08,8,0.037914692,XM_022446965.1, caveolin-1-like,crg:105342944
Day2,pink,cellular component assembly,GO:0022607,BP,3.58E-08,8,0.037914692,XM_022454191.1, caveolin-1-like,crg:105325532
Day2,pink,cellular component assembly,GO:0022607,BP,3.58E-08,8,0.037914692,XM_022447376.1, caveolin-1-like,crg:105325540
Day2,pink,protein-containing complex assembly,GO:0065003,BP,7.88E-06,7,0.021084337,XM_022483266.1, F-actin-capping protein subunit beta-like,crg:105334480
Day2,pink,protein-containing complex assembly,GO:0065003,BP,7.88E-06,7,0.021084337,XM_022470078.1, histone H1-delta-like,crg:105323921
Day2,pink,protein-containing complex assembly,GO:0065003,BP,7.88E-06,7,0.021084337,XM_022474926.1, histone H1-delta-like,crg:105320417
Day2,pink,protein-containing complex assembly,GO:0065003,BP,7.88E-06,7,0.021084337,XM_022459050.1, histone H1-delta-like,crg:105320426
Day2,pink,protein-containing complex assembly,GO:0065003,BP,7.88E-06,7,0.021084337,XM_022479377.1, histone H1-delta-like,crg:105320426
Day2,pink,protein-containing complex assembly,GO:0065003,BP,7.88E-06,7,0.021084337,XM_022467836.1, histone H1.0-like,crg:105323414
Day2,pink,protein-containing complex assembly,GO:0065003,BP,7.88E-06,7,0.021084337,XM_022458382.1, histone H3-like centromeric protein hH3v,crg:105320433
Day2,pink,chromosome organization,GO:0051276,BP,4.71E-05,6,0.016620499,XM_022474926.1, histone H1-delta-like,crg:105320417
Day2,pink,chromosome organization,GO:0051276,BP,4.71E-05,6,0.016620499,XM_022459050.1, histone H1-delta-like,crg:105320426
Day2,pink,chromosome organization,GO:0051276,BP,4.71E-05,6,0.016620499,XM_022470078.1, histone H1-delta-like,crg:105323921
Day2,pink,chromosome organization,GO:0051276,BP,4.71E-05,6,0.016620499,XM_022479377.1, histone H1-delta-like,crg:105320426
Day2,pink,chromosome organization,GO:0051276,BP,4.71E-05,6,0.016620499,XM_022467836.1, histone H1.0-like,crg:105323414
Day2,pink,chromosome organization,GO:0051276,BP,4.71E-05,6,0.016620499,XM_022458382.1, histone H3-like centromeric protein hH3v,crg:105320433
Day2,pink,protein folding,GO:0006457,BP,9.47E-05,4,0.05,XM_022451425.1," 10 kDa heat shock protein, mitochondrial-like",crg:105348624
Day2,pink,protein folding,GO:0006457,BP,9.47E-05,4,0.05,XM_022432122.1, eukaryotic peptide chain release factor subunit 1,crg:105325000
Day2,pink,protein folding,GO:0006457,BP,9.47E-05,4,0.05,XM_022478497.1, peptidyl-prolyl cis-trans isomerase-like,crg:105345604
Day2,pink,protein folding,GO:0006457,BP,9.47E-05,4,0.05,XM_022470536.1, prefoldin subunit 6-like,crg:105323453
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022457076.1, 4-hydroxybutyrate coenzyme A transferase-like,crg:105333593
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022468531.1, adenylate kinase 8-like,crg:105347819
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022483061.1, aristaless-related homeobox protein-like,crg:105325635
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022443860.1," ATP synthase subunit gamma, mitochondrial-like",crg:105342474
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022440672.1," ATP synthase subunit gamma, mitochondrial-like",crg:105324146
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022479955.1, elongin-B-like,crg:105318798
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022462072.1, histone H4,crg:105320433
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022463058.1, histone H4,crg:105320433
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022463238.1, histone H4,crg:105320433
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022467835.1, histone H4,crg:105320429
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022467834.1, histone H4,crg:105320429
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022463235.1, histone H4,crg:105320433
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022468420.1, mothers against decapentaplegic homolog 5-like,crg:105342807
Day2,pink,cellular nitrogen compound metabolic process,GO:0034641,BP,0.001811113,14,0.005229735,XM_022468640.1, mothers against decapentaplegic homolog 5-like,crg:105342807
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022483061.1, aristaless-related homeobox protein-like,crg:105325635
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022489115.1," aspartate aminotransferase, mitochondrial-like",crg:105345045
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022443860.1," ATP synthase subunit gamma, mitochondrial-like",crg:105342474
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022440672.1," ATP synthase subunit gamma, mitochondrial-like",crg:105324146
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022462581.1, DNA primase large subunit-like,crg:105334100
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022479955.1, elongin-B-like,crg:105318798
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022476511.1, galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1-like,crg:105326288
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022463238.1, histone H4,crg:105320433
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022467834.1, histone H4,crg:105320429
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022463235.1, histone H4,crg:105320433
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022463058.1, histone H4,crg:105320433
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022462072.1, histone H4,crg:105320433
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022467835.1, histone H4,crg:105320429
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022468640.1, mothers against decapentaplegic homolog 5-like,crg:105342807
Day2,pink,biosynthetic process,GO:0009058,BP,0.003184875,15,0.0049636,XM_022468420.1, mothers against decapentaplegic homolog 5-like,crg:105342807
Day2,pink,sulfur compound metabolic process,GO:0006790,BP,0.014555166,3,0.014563107,XM_022457076.1, 4-hydroxybutyrate coenzyme A transferase-like,crg:105333593
Day2,pink,sulfur compound metabolic process,GO:0006790,BP,0.014555166,3,0.014563107,XM_022485028.1, adenosylhomocysteinase A-like,crg:105326266
Day2,pink,sulfur compound metabolic process,GO:0006790,BP,0.014555166,3,0.014563107,XM_022476511.1, galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1-like,crg:105326288
Day2,pink,ribosome biogenesis,GO:0042254,BP,0.019668108,4,0.015873016,XM_022459435.1, 40S ribosomal protein S24-like,crg:105340909
Day2,pink,ribosome biogenesis,GO:0042254,BP,0.019668108,4,0.015873016,XM_022469477.1, 40S ribosomal protein S5,crg:105347828
Day2,pink,ribosome biogenesis,GO:0042254,BP,0.019668108,4,0.015873016,XM_022480126.1, 60S ribosomal protein L15-like,crg:105319021
Day2,pink,ribosome biogenesis,GO:0042254,BP,0.019668108,4,0.015873016,XM_022457363.1, NHP2-like protein 1,crg:105348815
Day2,pink,small molecule metabolic process,GO:0044281,BP,0.020670214,6,0.005708849,XM_022457076.1, 4-hydroxybutyrate coenzyme A transferase-like,crg:105333593
Day2,pink,small molecule metabolic process,GO:0044281,BP,0.020670214,6,0.005708849,XM_022468531.1, adenylate kinase 8-like,crg:105347819
Day2,pink,small molecule metabolic process,GO:0044281,BP,0.020670214,6,0.005708849,XM_022440672.1," ATP synthase subunit gamma, mitochondrial-like",crg:105324146
Day2,pink,small molecule metabolic process,GO:0044281,BP,0.020670214,6,0.005708849,XM_022443860.1," ATP synthase subunit gamma, mitochondrial-like",crg:105342474
Day2,pink,small molecule metabolic process,GO:0044281,BP,0.020670214,6,0.005708849,XM_022476511.1, galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1-like,crg:105326288
Day2,pink,small molecule metabolic process,GO:0044281,BP,0.020670214,6,0.005708849,XM_022458018.1, thioredoxin-like,crg:105346082
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022483061.1, aristaless-related homeobox protein-like,crg:105325635
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022459050.1, histone H1-delta-like,crg:105320426
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022470078.1, histone H1-delta-like,crg:105323921
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022479377.1, histone H1-delta-like,crg:105320426
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022474926.1, histone H1-delta-like,crg:105320417
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022467836.1, histone H1.0-like,crg:105323414
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463234.1, histone H2B,crg:105340127
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022458376.1, histone H2B,crg:105320409
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022458378.1, histone H2B,crg:105340127
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022462069.1, histone H2B,crg:105340127
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463053.1, histone H2B,crg:105320409
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022458377.1, histone H2B,crg:105320409
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463232.1, histone H2B,crg:105340127
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463055.1, histone H2B,crg:105320409
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463233.1, histone H2B,crg:105340127
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463056.1, histone H2B,crg:105340127
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463052.1, histone H2B,crg:105340127
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022458382.1, histone H3-like centromeric protein hH3v,crg:105320433
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463238.1, histone H4,crg:105320433
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463058.1, histone H4,crg:105320433
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022467834.1, histone H4,crg:105320429
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022462072.1, histone H4,crg:105320433
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022467835.1, histone H4,crg:105320429
Day2,pink,DNA binding,GO:0003677,MF,4.33E-13,24,0.014285714,XM_022463235.1, histone H4,crg:105320433
Day2,pink,structural constituent of ribosome,GO:0003735,MF,0.049431731,3,0.017045455,XM_022459435.1, 40S ribosomal protein S24-like,crg:105340909
Day2,pink,structural constituent of ribosome,GO:0003735,MF,0.049431731,3,0.017045455,XM_022469477.1, 40S ribosomal protein S5,crg:105347828
Day2,pink,structural constituent of ribosome,GO:0003735,MF,0.049431731,3,0.017045455,XM_022480126.1, 60S ribosomal protein L15-like,crg:105319021
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022436485.1," cGMP-inhibited 3',5'-cyclic phosphodiesterase A-like",crg:105335488
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022473971.1, CREB-regulated transcription coactivator 3-like,crg:105335667
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022469526.1, CTD small phosphatase-like protein,crg:105333567
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022475460.1, forkhead box protein N3-like,crg:105333359
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022478768.1, fos-related antigen 2-like,crg:105349020
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022430734.1, GDP-L-fucose synthase-like,crg:105331139
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022489420.1, GMP reductase 2-like,crg:105329398
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022487576.1, hematopoietically-expressed homeobox protein HHEX homolog,crg:105325075
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022486677.1," high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A-like",crg:105321830
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022461929.1, homeobox protein DBX1-A-like,crg:105318945
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022479475.1, homeobox protein Nkx-2.1-like,crg:105318943
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022449344.1, leucine-rich repeat flightless-interacting protein 2-like,crg:105318412
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022453526.1, max-like protein X,crg:105344411
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022431025.1," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like",crg:105332343
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022481019.1, repressor of RNA polymerase III transcription MAF1 homolog,crg:105321101
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022466609.1, retinoic acid receptor RXR-like,crg:105335746
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022473918.1, thyrotroph embryonic factor-like,crg:105332491
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022485777.1, transcription factor HES-1-B-like,crg:105327857
Day2,red,cellular nitrogen compound metabolic process,GO:0034641,BP,0.00094555,19,0.007097497,XM_022481913.1, tumor protein 63-like,crg:105340434
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022461252.1," beta-1,3-galactosyltransferase 5-like",crg:105335339
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022475041.1, calcium-independent protein kinase C-like,crg:105346789
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022458005.1, cAMP-dependent protein kinase catalytic subunit,crg:105345094
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022460052.1, casein kinase I-like,crg:105325877
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022462542.1, COP9 signalosome complex subunit 1-like,crg:105337499
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022469526.1, CTD small phosphatase-like protein,crg:105333567
