"","TranscriptID","fullID","Function","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"2347","XM_022466035.1","XM_022466035.1 PREDICTED: Crassostrea virginica probable serine/threonine-protein kinase DDB_G0267686 (LOC111123601), transcript variant X1, mRNA"," probable serine/threonine-protein kinase DDB_G0267686 (LOC111123601), transcript variant X1, mRNA","LOC111123601",169.006269450281,0.673543331399236,1.6767544903164,0.401694663881376,0.687908752122088,0.926709513107894,0,240.006564316527,133.539237925751,120.205999511926,106.57259565914,146.258135930577,271.449580010616,302.999858950133,163.53105013605,215.182516279648,159.323425232723
"2364","XM_022466247.1","XM_022466247.1 PREDICTED: Crassostrea virginica uncharacterized LOC111123714 (LOC111123714), transcript variant X1, mRNA"," uncharacterized LOC111123714 (LOC111123714), transcript variant X1, mRNA","LOC111123714",65.6307287856223,-0.20249349544474,0.503674854860171,-0.40203217113341,0.687660350088245,0.926709513107894,48.0332269252939,43.8272856578005,63.5011760765807,71.9265406915622,56.1336572555774,63.7535464312771,80.8132337436186,40.4930687076215,98.3023728345918,76.0911559467956,79.0627523711257
"2697","XM_022470359.1","XM_022470359.1 PREDICTED: Crassostrea virginica failed axon connections homolog (LOC111126006), transcript variant X2, mRNA"," failed axon connections homolog (LOC111126006), transcript variant X2, mRNA","LOC111126006",53.7495442529769,0.968310241545781,2.37513494860607,0.40768641045599,0.683503915663465,0.926709513107894,0,59.4798876784436,30.8167472136348,65.029475145796,74.0313450761962,0,103.606709927716,62.8340721325161,64.3099635366489,73.636602529157,57.5001835426369
"2719","XM_022470560.1","XM_022470560.1 PREDICTED: Crassostrea virginica tumor protein D54-like (LOC111126139), mRNA"," tumor protein D54-like (LOC111126139), mRNA","LOC111126139",409.139657810788,-0.105932356673985,0.259459413403047,-0.40828103048791,0.68306736437107,0.926709513107894,261.300754473599,345.400751255523,311.90283543497,372.441539471377,343.310193650053,282.203198173741,529.43028773063,414.006719717578,519.073277117237,593.183742595987,528.282936297976
"3279","XM_022476582.1","XM_022476582.1 PREDICTED: Crassostrea virginica fasciculation and elongation protein zeta-2-like (LOC111129999), mRNA"," fasciculation and elongation protein zeta-2-like (LOC111129999), mRNA","LOC111129999",54.2305794997233,1.65650855215652,4.0570454317225,0.408304166180662,0.683050381015331,0.926709513107894,0,60.5233944798198,89.6487191669375,94.5883274847941,117.148502098596,0,45.5869523681951,94.9492645558021,0,94.0912143428117,0
"3450","XM_022478146.1","XM_022478146.1 PREDICTED: Crassostrea virginica peptidyl-prolyl cis-trans isomerase B-like (LOC111130879), mRNA"," peptidyl-prolyl cis-trans isomerase B-like (LOC111130879), mRNA","LOC111130879",15.7666194184209,1.88286794340657,4.62715481757582,0.406916997083104,0.684068951783817,0.926709513107894,0,0,30.8167472136348,17.7353114033989,69.9636887533283,17.8134909146215,15.5410064891574,0,0,0,21.5625688284888
"3722","XM_022481095.1","XM_022481095.1 PREDICTED: Crassostrea virginica calsyntenin-1-like (LOC111133044), mRNA"," calsyntenin-1-like (LOC111133044), mRNA","LOC111133044",156.086516935775,0.686154651267102,1.69663195803866,0.404421623685735,0.685902701713585,0.926709513107894,0,199.309799062855,180.231279158531,176.367818956022,166.773909237585,168.759387612204,183.383876572058,182.916965541325,178.230470372998,194.727904465993,86.2502753139553
"3743","XM_022481281.1","XM_022481281.1 PREDICTED: Crassostrea virginica cilia- and flagella-associated protein 74-like (LOC111133161), mRNA"," cilia- and flagella-associated protein 74-like (LOC111133161), mRNA","LOC111133161",95.4381555416954,1.68033641903158,4.13473773932208,0.406394921508875,0.68445245057122,0.926709513107894,0,180.526676638083,141.943805347651,0,170.841565560453,161.258970384995,88.0657034385587,178.728027399157,0,128.454962189752,0
"3833","XM_022482446.1","XM_022482446.1 PREDICTED: Crassostrea virginica putative uncharacterized protein DDB_G0271606 (LOC111133781), transcript variant X3, mRNA"," putative uncharacterized protein DDB_G0271606 (LOC111133781), transcript variant X3, mRNA","LOC111133781",76.4742405155485,1.59489588551286,3.97058341656773,0.401677969755771,0.687921039709461,0.926709513107894,0,79.3065169045914,0,0,61.8283761075924,64.6910985846782,113.967380920488,240.863943174645,148.831629899102,131.727700079936,0
"4005","XM_022484420.1","XM_022484420.1 PREDICTED: Crassostrea virginica actin-depolymerizing factor 6-like (LOC111134890), mRNA"," actin-depolymerizing factor 6-like (LOC111134890), mRNA","LOC111134890",1669.86386910336,0.0786475449472995,0.195367968272334,0.402561103761228,0.687271128657856,0.926709513107894,1454.4461112979,1437.95237229641,1539.90351985708,1754.81053385852,1788.95525079731,1349.13754874423,1602.79580258177,1917.8355127558,1757.49943208013,1940.73356887956,1824.43290698825
"4096","XM_022485346.1","XM_022485346.1 PREDICTED: Crassostrea virginica ribosomal protein S6 kinase beta-1-like (LOC111135361), mRNA"," ribosomal protein S6 kinase beta-1-like (LOC111135361), mRNA","LOC111135361",96.767486529613,1.6617966227179,4.08984205415425,0.406322933921112,0.684505336566806,0.926709513107894,0,124.177309363768,0,63.0588849898627,141.554440035804,0,200.997017259769,212.239532536499,135.050923426963,187.364244213077,0
"4150","XM_022485954.1","XM_022485954.1 PREDICTED: Crassostrea virginica lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog (LOC111135681), mRNA"," lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog (LOC111135681), mRNA","LOC111135681",23.2057827026118,0.863406248920311,2.15011485331926,0.401562850276309,0.688005774791777,0.926709513107894,0,17.7396156233955,26.1475430903568,36.4559178847644,37.4224381703849,38.4396382894465,19.6852748862661,12.5668144265032,42.2608331812264,24.5455341763857,0
"4253","XM_022486859.1","XM_022486859.1 PREDICTED: Crassostrea virginica trichohyalin-like (LOC111136197), transcript variant X2, mRNA"," trichohyalin-like (LOC111136197), transcript variant X2, mRNA","LOC111136197",215.280872151416,-0.136928097986634,0.338541519150206,-0.404464711833117,0.685871022223662,0.926709513107894,253.615438165552,270.268261556437,219.452593794066,204.941376217054,205.009878672543,286.890958940747,219.646225046758,145.914678618843,184.661466726663,198.000642356178,179.68807357074
"4273","XM_022487038.1","XM_022487038.1 PREDICTED: Crassostrea virginica ornithine aminotransferase, mitochondrial-like (LOC111136290), transcript variant X2, mRNA"," ornithine aminotransferase, mitochondrial-like (LOC111136290), transcript variant X2, mRNA","LOC111136290",90.2298960369334,0.963482987286783,2.38364713949427,0.404205375587262,0.686061701092388,0.926709513107894,0,62.6104080825722,56.9642903039915,35.4706228067978,99.2508142779774,0,169.915004281455,226.202659677058,94.6275177753548,130.091331134844,117.396208066217
"4330","XM_022487524.1","XM_022487524.1 PREDICTED: Crassostrea virginica 28S ribosomal protein S23, mitochondrial-like (LOC111136578), mRNA"," 28S ribosomal protein S23, mitochondrial-like (LOC111136578), mRNA","LOC111136578",73.583313773797,0.273628041134532,0.67369075495558,0.406162677937556,0.684623074879387,0.926709513107894,36.5052524632234,63.6539148839484,68.1703801998587,69.955950535629,80.5395951927849,72.1915158118873,121.219850615428,39.0967559935656,92.7900902457362,82.6366317271651,82.6565138425405
"4413","XM_022488086.1","XM_022488086.1 PREDICTED: Crassostrea virginica NF-kappa-B-activating protein-like (LOC111136917), transcript variant X1, mRNA"," NF-kappa-B-activating protein-like (LOC111136917), transcript variant X1, mRNA","LOC111136917",76.3313396797818,1.01352674902625,2.49622192754258,0.406024295293339,0.684724749255839,0.926709513107894,0,55.3058604729388,130.737715451784,48.2794588203637,100.064345542551,90.94255887991,100.498508629885,111.705017124473,97.3836590697826,104.727612485912,0
"4428","XM_022488270.1","XM_022488270.1 PREDICTED: Crassostrea virginica serine/threonine-protein kinase PRP4 homolog (LOC111137042), transcript variant X1, mRNA"," serine/threonine-protein kinase PRP4 homolog (LOC111137042), transcript variant X1, mRNA","LOC111137042",656.777037970831,-0.0958980448922473,0.235415206858826,-0.407357052978126,0.683745765103135,0.926709513107894,603.297330181691,800.369716655548,651.820895609608,631.574144976594,587.369573022128,750.041722720907,645.469802849672,619.962845040826,658.717769368246,706.911384279907,569.012232974011
"4550","XM_022489375.1","XM_022489375.1 PREDICTED: Crassostrea virginica probable ATP-dependent RNA helicase DDX41 (LOC111137745), mRNA"," probable ATP-dependent RNA helicase DDX41 (LOC111137745), mRNA","LOC111137745",161.546158997084,0.646397443312611,1.60710710437828,0.402211801286681,0.687528157794494,0.926709513107894,0,180.526676638083,132.605397101095,151.735442006857,148.062690152392,178.134909146215,187.528144969166,213.635845250555,198.442173198802,192.273351048354,194.0631194564
"4579","XM_022489627.1","XM_022489627.1 PREDICTED: Crassostrea virginica anti-sigma-I factor RsgI6-like (LOC111137926), mRNA"," anti-sigma-I factor RsgI6-like (LOC111137926), mRNA","LOC111137926",114.057193473846,-0.160150772554801,0.394311535704682,-0.406152897019846,0.684630261060473,0.926709513107894,169.076958777034,118.959775356887,132.605397101095,149.764851850924,104.132001865419,141.570375163571,102.570642828439,67.7211666317118,97.3836590697826,81.0002627820727,89.8440367853702
"4697","XR_002635050.1","XR_002635050.1 PREDICTED: Crassostrea virginica adiponectin-like (LOC111105506), transcript variant X2, misc_RNA"," adiponectin-like (LOC111105506), transcript variant X2, misc_RNA","LOC111105506",8.76268510802248,-1.89682568337087,4.7061997328372,-0.403048274839652,0.686912711274711,0.926709513107894,0,0,16.8091348438008,20.6911966372987,18.7112190851925,32.8143253690397,0,0,0,7.3636602529157,0
"4713","XR_002635607.1","XR_002635607.1 PREDICTED: Crassostrea virginica uncharacterized LOC111108685 (LOC111108685), ncRNA"," uncharacterized LOC111108685 (LOC111108685), ncRNA","LOC111108685",40.0968340676764,0.88812958560433,2.19816542712673,0.404032187315959,0.686189050166087,0.926709513107894,0,0,53.2289270053691,50.2500489762969,69.1501574887547,60.0033378176726,20.7213419855432,35.6059742084258,45.0169744756542,53.1819907155023,53.9064220712221
"4776","XR_002637578.1","XR_002637578.1 PREDICTED: Crassostrea virginica uncharacterized LOC111119342 (LOC111119342), ncRNA"," uncharacterized LOC111119342 (LOC111119342), ncRNA","LOC111119342",107.732829645786,0.316453368066131,0.785754256557923,0.402738343986054,0.687140722840385,0.926709513107894,121.043731851741,113.742241350006,132.605397101095,150.750146928891,123.656752215185,133.132405782961,82.8853679421729,92.1566391276903,26.6426991794688,67.0911267487875,141.354617875649
"2484","XM_022467985.1","XM_022467985.1 PREDICTED: Crassostrea virginica uncharacterized LOC111124790 (LOC111124790), mRNA"," uncharacterized LOC111124790 (LOC111124790), mRNA","LOC111124790",64.934110084989,1.6452615582213,4.10114157423726,0.401171607573019,0.688293782979037,0.926838117835269,0,128.351336569273,0,0,87.0478453093736,114.381362714938,69.4164956515698,150.103616761011,49.6105432997006,115.364010629013,0
"3920","XM_022483423.1","XM_022483423.1 PREDICTED: Crassostrea virginica guanine nucleotide-binding protein G(o) subunit alpha (LOC111134425), transcript variant X1, mRNA"," guanine nucleotide-binding protein G(o) subunit alpha (LOC111134425), transcript variant X1, mRNA","LOC111134425",107.950004121898,0.715620804168065,1.78639457037839,0.400595039883312,0.688718298116172,0.927150415864444,0,177.396156233955,70.9719026738255,52.2206391322301,171.655096825026,61.8784421244748,128.472320310368,190.596685468632,134.132209662153,136.636806915214,63.4897859949949
"1224","XM_022453848.1","XM_022453848.1 PREDICTED: Crassostrea virginica dephospho-CoA kinase domain-containing protein-like (LOC111115195), mRNA"," dephospho-CoA kinase domain-containing protein-like (LOC111115195), mRNA","LOC111115195",14.9106372611269,-1.19926053132853,2.99954037538457,-0.399814765345431,0.689292954617566,0.927405333574333,0,13.5655884178906,32.684428862946,0,10.5759064394566,27.1890124486329,13.4688722906031,7.67971992730753,29.3988404738966,29.4546410116628,0
"4372","XM_022487834.1","XM_022487834.1 PREDICTED: Crassostrea virginica perlucin-like protein (LOC111136742), mRNA"," perlucin-like protein (LOC111136742), mRNA","LOC111136742",8.58286745067442,-1.90063705128186,4.75372099029513,-0.39982090980141,0.689288428648538,0.927405333574333,0,10.435068013762,0,28.5735572610316,16.2706252914717,27.1890124486329,0,0,11.9432789425205,0,0
"228","XM_022434028.1","XM_022434028.1 PREDICTED: Crassostrea virginica clumping factor A-like (LOC111101504), mRNA"," clumping factor A-like (LOC111101504), mRNA","LOC111101504",2841.93121326599,0.07824309612532,0.196144278959051,0.398905828610249,0.689962594305494,0.927528603458991,3076.04785229582,3002.16906755934,3889.44703469057,3005.14998779815,3084.09702399846,3033.91876840607,2647.15143865315,2644.6162804219,1955.94160527893,2422.64422320927,2500.06006361423
"787","XM_022444586.1","XM_022444586.1 PREDICTED: Crassostrea virginica perlucin-like protein (LOC111108604), transcript variant X1, mRNA"," perlucin-like protein (LOC111108604), transcript variant X1, mRNA","LOC111108604",14.6769807452147,-1.47572907628468,3.69570215367193,-0.399309526288109,0.689665148676605,0.927528603458991,0,0,0,32.514737572898,22.7788754080604,0,0,0,31.2362680035152,27.0000875940242,47.9168196188641
"2629","XM_022469833.1","XM_022469833.1 PREDICTED: Crassostrea virginica tudor domain-containing protein 3-like (LOC111125750), mRNA"," tudor domain-containing protein 3-like (LOC111125750), mRNA","LOC111125750",106.420456396697,0.667601297424936,1.67263623391978,0.39913119415118,0.689796538406989,0.927528603458991,0,137.742897781659,98.9871274134935,119.220704433959,79.7260639282113,111.568706254735,134.688722906031,144.518365904787,161.693622606431,133.364069025029,49.1147401093357
"2464","XM_022467681.1","XM_022467681.1 PREDICTED: Crassostrea virginica midasin-like (LOC111124634), mRNA"," midasin-like (LOC111124634), mRNA","LOC111124634",134.930907754296,1.01892857070466,2.55988845738605,0.398036315904603,0.69060341646068,0.928130889682221,0,185.744210644964,176.495915859908,144.838376461091,147.249158887819,189.385534987029,170.951071380732,152.198085832095,148.831629899102,168.546001344515,0
"4885","XR_002639108.1","XR_002639108.1 PREDICTED: Crassostrea virginica uncharacterized LOC111131744 (LOC111131744), ncRNA"," uncharacterized LOC111131744 (LOC111131744), ncRNA","LOC111131744",63.5649997530589,0.852940183329194,2.1448703383967,0.397665149291388,0.690877030115872,0.928239470549207,138.335693544846,88.6980781169773,126.068511328506,81.7794914712283,47.1848133452679,162.196522538396,27.9738116804834,4.8870944991957,0,22.0909807587471,0
"126","XM_022432638.1","XM_022432638.1 PREDICTED: Crassostrea virginica coiled-coil domain-containing protein 186-like (LOC111100587), transcript variant X1, mRNA"," coiled-coil domain-containing protein 186-like (LOC111100587), transcript variant X1, mRNA","LOC111100587",115.950760218027,1.00135904429989,2.53216761086134,0.395455277132807,0.692506921116143,0.928294801093424,0,151.308486199549,126.068511328506,146.808966617024,117.148502098596,140.63282301017,153.33793069302,130.555238764228,152.506484958339,157.091418728868,0
"521","XM_022438901.1","XM_022438901.1 PREDICTED: Crassostrea virginica translocator protein-like (LOC111104778), mRNA"," translocator protein-like (LOC111104778), mRNA","LOC111104778",67.4989961699006,0.542569126518511,1.37099529437121,0.395748350666188,0.692290682653714,0.928294801093424,0,38.6097516509195,58.8319719533027,77.8383111593618,61.0148448430189,45.9400555166556,93.2460389349446,64.230384846572,81.765525068025,91.6366609251732,129.375412970933
"758","XM_022444173.1","XM_022444173.1 PREDICTED: Crassostrea virginica early endosome antigen 1-like (LOC111108357), transcript variant X1, mRNA"," early endosome antigen 1-like (LOC111108357), transcript variant X1, mRNA","LOC111108357",110.389593375643,1.01308026050243,2.55727096274449,0.396156791854072,0.691989364301262,0.928294801093424,0,70.9584624935818,159.686781016107,139.911901071258,152.943877739834,147.195688083978,69.4164956515698,155.688867617234,158.937481312004,159.545972146507,0
"1342","XM_022456070.1","XM_022456070.1 PREDICTED: Crassostrea virginica 39S ribosomal protein L32, mitochondrial-like (LOC111117002), mRNA"," 39S ribosomal protein L32, mitochondrial-like (LOC111117002), mRNA","LOC111117002",33.0973098337123,0.910068811697358,2.3036259037758,0.395059289012896,0.69279913286083,0.928294801093424,0,41.7402720550481,36.4197921615684,16.7500163254323,35.7953756412377,41.2522947496499,55.9476233609667,42.5875377787054,55.1228258885562,38.4546702096709,0
"1364","XM_022456554.1","XM_022456554.1 PREDICTED: Crassostrea virginica uncharacterized LOC111117430 (LOC111117430), mRNA"," uncharacterized LOC111117430 (LOC111117430), mRNA","LOC111117430",669.548253528535,0.16270383554181,0.410394816090866,0.39645684877702,0.691768035076879,0.928294801093424,528.365496178233,584.363808770674,695.711414368421,714.338931525789,736.245794439094,656.286507380794,471.410530171109,874.78991535603,557.659255239227,657.00213145459,888.857003929929
"1794","XM_022460742.1","XM_022460742.1 PREDICTED: Crassostrea virginica UV excision repair protein RAD23 homolog B-like (LOC111120079), mRNA"," UV excision repair protein RAD23 homolog B-like (LOC111120079), mRNA","LOC111120079",235.333893314861,-0.129214592607692,0.327174346066451,-0.394941089242515,0.692886364947925,0.928294801093424,209.424869394281,214.962401083498,181.165119983186,208.88255652892,232.669941668045,176.259804839413,307.711928485317,203.163499895135,243.459147674456,301.910070369544,309.063486541673
"2680","XM_022470250.1","XM_022470250.1 PREDICTED: Crassostrea virginica dynamin-1-like (LOC111125956), transcript variant X1, mRNA"," dynamin-1-like (LOC111125956), transcript variant X1, mRNA","LOC111125956",207.890142962476,0.676570923618812,1.71399295354838,0.394733783600538,0.693039367496835,0.928294801093424,0,238.96305751515,220.386434618721,225.632572854353,170.028034295879,175.322252686012,283.882385201942,296.716451736882,140.563206015818,276.546351720612,258.750825941866
"3864","XM_022482837.1","XM_022482837.1 PREDICTED: Crassostrea virginica uncharacterized LOC111134048 (LOC111134048), transcript variant X2, mRNA"," uncharacterized LOC111134048 (LOC111134048), transcript variant X2, mRNA","LOC111134048",74.6887243554083,-1.31821174192439,3.32525972664188,-0.396423693272111,0.691792490083544,0.928294801093424,117.201073697717,144.003938589916,122.333148029883,109.367753654293,82.1666577219321,0,0,85.8732319144387,86.3590938920713,0,74.2710704092393
"3946","XM_022483667.1","XM_022483667.1 PREDICTED: Crassostrea virginica uncharacterized LOC111134542 (LOC111134542), mRNA"," uncharacterized LOC111134542 (LOC111134542), mRNA","LOC111134542",26.6930081142851,1.53546445923941,3.88410697664226,0.395319817006379,0.692606876139425,0.928294801093424,0,32.3487108426623,29.8829063889792,0,30.9141880537962,29.0641167554352,0,114.497642552585,26.6426991794688,30.272825484209,0
"4655","XM_022490343.1","XM_022490343.1 PREDICTED: Crassostrea virginica protocatechuate 3,4-dioxygenase beta chain-like (LOC111138402), mRNA"," protocatechuate 3,4-dioxygenase beta chain-like (LOC111138402), mRNA","LOC111138402",19.8819901902153,1.4264486632428,3.59602878053307,0.396673316677777,0.691608379478466,0.928294801093424,0,21.9136428289003,0,0,28.4735942600755,0,27.9738116804834,69.8156357027957,13.780706472139,35.1819323194861,21.5625688284888
"4715","XR_002635628.1","XR_002635628.1 PREDICTED: Crassostrea virginica uncharacterized LOC111109218 (LOC111109218), ncRNA"," uncharacterized LOC111109218 (LOC111109218), ncRNA","LOC111109218",34.9071754840977,0.361721839582685,0.912340971053263,0.39647659269877,0.691753472406931,0.928294801093424,26.8986070781646,14.6090952192668,49.4935637067467,46.3088686644305,42.3036257578264,13.1257301476159,41.4426839710865,41.8893814216774,39.5046918867986,38.4546702096709,29.94801226179
"273","XM_022434766.1","XM_022434766.1 PREDICTED: Crassostrea virginica uncharacterized LOC111102113 (LOC111102113), mRNA"," uncharacterized LOC111102113 (LOC111102113), mRNA","LOC111102113",137.010018753302,1.02242770847598,2.59977557874471,0.393275372241805,0.694116105929014,0.928340426403657,0,114.785748151382,178.363597509219,86.7059668610613,78.0990013990642,179.072461299617,202.033084359047,264.601259313596,225.084872378271,178.364215015069,0
"684","XM_022442484.1","XM_022442484.1 PREDICTED: Crassostrea virginica protein monoglycylase TTLL8-like (LOC111107328), transcript variant X8, mRNA"," protein monoglycylase TTLL8-like (LOC111107328), transcript variant X8, mRNA","LOC111107328",209.086933179125,1.03736495769989,2.63879636815638,0.393120503809338,0.694230480900117,0.928340426403657,0,310.965026810108,257.740067604945,201.985490983154,270.09237983843,339.39387953121,210.321621153264,240.165786817617,236.109437555982,233.182574675664,0
"1771","XM_022460570.1","XM_022460570.1 PREDICTED: Crassostrea virginica 28 kDa heat- and acid-stable phosphoprotein-like (LOC111119974), mRNA"," 28 kDa heat- and acid-stable phosphoprotein-like (LOC111119974), mRNA","LOC111119974",83.0059095965571,0.756141108371339,1.92181561873066,0.393451432594122,0.693986088552082,0.928340426403657,46.1118978482821,60.5233944798198,39.2213146355352,110.35304873226,47.9983446098415,90.94255887991,147.121528097357,58.6451339903484,0,145.636836113222,166.510948175553
"1850","XM_022461339.1","XM_022461339.1 PREDICTED: Crassostrea virginica methyltransferase-like protein 14 homolog (LOC111120541), mRNA"," methyltransferase-like protein 14 homolog (LOC111120541), mRNA","LOC111120541",39.8567206386085,-0.931558241520262,2.3693867573134,-0.393164281282865,0.694198149219974,0.928340426403657,0,63.6539148839484,23.34602061639,28.5735572610316,56.9471885201509,59.0657856642714,36.2623484747007,0,67.984818595886,65.4547578036951,37.1355352046197
"2257","XM_022464602.1","XM_022464602.1 PREDICTED: Crassostrea virginica mucin-5AC-like (LOC111122720), mRNA"," mucin-5AC-like (LOC111122720), mRNA","LOC111122720",80.2198099266749,0.984901534673926,2.49873641392012,0.394159835822288,0.693463036673277,0.928340426403657,0,115.829254952759,98.9871274134935,42.367688352564,80.5395951927849,105.943393334328,150.229729395188,92.8547954847183,98.3023728345918,97.3639522329965,0
"4103","XM_022485434.1","XM_022485434.1 PREDICTED: Crassostrea virginica leucine carboxyl methyltransferase 1-like (LOC111135403), mRNA"," leucine carboxyl methyltransferase 1-like (LOC111135403), mRNA","LOC111135403",14.938711309591,1.76643868436019,4.4849900015362,0.393855657148655,0.693687610131756,0.928340426403657,0,0,17.7429756684564,25.6176720271317,0,0,41.4426839710865,32.813348780314,15.6181340017576,31.0910099567552,0
"4057","XM_022484885.1","XM_022484885.1 PREDICTED: Crassostrea virginica GRB10-interacting GYF protein 2-like (LOC111135127), transcript variant X1, mRNA"," GRB10-interacting GYF protein 2-like (LOC111135127), transcript variant X1, mRNA","LOC111135127",454.76934887996,-0.120830084826754,0.307743779906416,-0.392632094346465,0.694591231500914,0.928564895430548,418.849738788563,499.839757859201,551.899927371459,516.294620854501,489.745821273298,526.904310211437,361.587417647729,381.193370937264,451.088458521351,503.183450615906,301.875963598844
"2825","XM_022471420.1","XM_022471420.1 PREDICTED: Crassostrea virginica uncharacterized LOC111126642 (LOC111126642), mRNA"," uncharacterized LOC111126642 (LOC111126642), mRNA","LOC111126642",144.95124636274,-0.0891310066048102,0.227397187923674,-0.391961780260568,0.69508645371316,0.928711126332266,159.470313391976,141.916924987164,153.149895243518,120.205999511926,130.978533596347,119.069123481944,179.239608174949,154.292554903178,134.132209662153,139.091360332852,162.917186704138
"2981","XM_022473392.1","XM_022473392.1 PREDICTED: Crassostrea virginica arylsulfatase B-like (LOC111128025), mRNA"," arylsulfatase B-like (LOC111128025), mRNA","LOC111128025",321.950730956921,-0.19311578454621,0.492373866993101,-0.392213717038959,0.694900309740579,0.928711126332266,290.120690628775,372.531928091304,433.302142640198,541.912292881633,292.057723981917,530.654518825042,194.780614664106,150.801773118039,176.39304284338,261.819031214781,297.084281636957
"471","XM_022438161.1","XM_022438161.1 PREDICTED: Crassostrea virginica monomeric sarcosine oxidase-like (LOC111104295), mRNA"," monomeric sarcosine oxidase-like (LOC111104295), mRNA","LOC111104295",25.0040150053295,1.34085618706574,3.43506801586854,0.390343417036156,0.696282622366875,0.929450622379162,0,24.0006564316527,46.6920412327799,91.6324422508943,72.404282547049,40.3147425962488,0,0,0,0,0
"655","XM_022441915.1","XM_022441915.1 PREDICTED: Crassostrea virginica alpha-aminoadipic semialdehyde synthase, mitochondrial-like (LOC111106992), transcript variant X1, mRNA"," alpha-aminoadipic semialdehyde synthase, mitochondrial-like (LOC111106992), transcript variant X1, mRNA","LOC111106992",121.135399723342,0.999622292726154,2.56374515596176,0.389907042984215,0.696605285738267,0.929450622379162,0,207.657853473864,183.032801632497,173.411933722123,130.978533596347,200.636160827843,72.5246969494013,149.405460403983,71.659673655123,143.182282695583,0
"3191","XM_022475736.1","XM_022475736.1 PREDICTED: Crassostrea virginica dynein intermediate chain 2, ciliary-like (LOC111129377), transcript variant X2, mRNA"," dynein intermediate chain 2, ciliary-like (LOC111129377), transcript variant X2, mRNA","LOC111129377",33.4750769783007,1.89000678249163,4.84183878348248,0.3903489700936,0.696278516683353,0.929450622379162,0,45.9142992605529,42.9566779341576,69.955950535629,0,130.319749322758,41.4426839710865,0,0,37.6364857371247,0
"3703","XM_022480854.1","XM_022480854.1 PREDICTED: Crassostrea virginica GTP-binding protein 128up (LOC111132918), mRNA"," GTP-binding protein 128up (LOC111132918), mRNA","LOC111132918",38.6082849489367,0.89983706557431,2.30754536793068,0.389954224987243,0.696570395809076,0.929450622379162,0,40.6967652536719,18.676816493112,0,48.8118758744151,26.2514602952317,42.4787510703636,101.930828126082,25.7239854146595,63.8183888586027,56.3022630521653
"4278","XM_022487060.1","XM_022487060.1 PREDICTED: Crassostrea virginica CCAAT/enhancer-binding protein beta-like (LOC111136304), mRNA"," CCAAT/enhancer-binding protein beta-like (LOC111136304), mRNA","LOC111136304",181.466963687435,-0.282533452051552,0.722837279195945,-0.390867295009785,0.695895329508035,0.929450622379162,107.594428312658,363.140366878919,129.803874627128,156.66191739669,112.267314511155,136.882614396566,275.593848407725,168.953838400766,202.117028258039,171.8187392347,171.302630137439
"696","XM_022442644.1","XM_022442644.1 PREDICTED: Crassostrea virginica sarcolemmal membrane-associated protein-like (LOC111107443), transcript variant X2, mRNA"," sarcolemmal membrane-associated protein-like (LOC111107443), transcript variant X2, mRNA","LOC111107443",171.91724643976,1.01548217312363,2.60675970771438,0.389557261499186,0.696863960544601,0.92953812858457,0,231.658509905517,233.4602061639,177.353114033989,198.501628555955,220.324756049266,253.836439322905,171.746463828877,202.117028258039,202.091564718909,0
"262","XM_022434555.1","XM_022434555.1 PREDICTED: Crassostrea virginica centromere-associated protein E-like (LOC111101901), mRNA"," centromere-associated protein E-like (LOC111101901), mRNA","LOC111101901",662.844863834042,0.715816914413051,1.8419778511459,0.38861320399034,0.697562297717146,0.929662587196294,0,734.628788168847,637.813283239774,699.55950535629,770.414107551185,710.664532278059,788.44706254992,737.253113021522,743.239435730699,860.730065118591,608.543609159574
"1325","XM_022455675.1","XM_022455675.1 PREDICTED: Crassostrea virginica probable serine carboxypeptidase CPVL (LOC111116683), transcript variant X1, mRNA"," probable serine carboxypeptidase CPVL (LOC111116683), transcript variant X1, mRNA","LOC111116683",79.0130424484932,0.271929856384263,0.699980974526562,0.388481782048697,0.697659533341038,0.929662587196294,92.2237956965643,32.3487108426623,74.7072659724479,122.176589667859,56.9471885201509,81.5670373458986,59.0558246587982,95.6474209128301,87.2778076568806,78.5457093644341,88.6461162948985
"3346","XM_022477295.1","XM_022477295.1 PREDICTED: Crassostrea virginica paramyosin-like (LOC111130342), mRNA"," paramyosin-like (LOC111130342), mRNA","LOC111130342",133.183531274827,0.680469102249504,1.74967913910155,0.388910793437774,0.697342137499826,0.929662587196294,157.548984314964,121.04678895964,133.539237925751,136.956015837358,111.453783246581,183.760222066622,168.878937182177,144.518365904787,169.043332724906,138.273175860306,0
"4371","XM_022487829.1","XM_022487829.1 PREDICTED: Crassostrea virginica uncharacterized LOC111136739 (LOC111136739), transcript variant X1, mRNA"," uncharacterized LOC111136739 (LOC111136739), transcript variant X1, mRNA","LOC111136739",46.5379463682744,0.309570870838119,0.797068245028014,0.388386907606937,0.697729731520609,0.929662587196294,32.6625943091998,57.3928740756912,53.2289270053691,34.4853277288312,43.9306882869736,75.9417244254918,47.6590865667494,46.0783195638452,67.0661048310767,31.9091944293014,21.5625688284888
