"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHM","p.GS.HHM","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.cyan","p.MM.cyan","MM.tan","p.MM.tan","MM.turquoise","p.MM.turquoise","MM.greenyellow","p.MM.greenyellow","MM.black","p.MM.black","MM.magenta","p.MM.magenta","MM.salmon","p.MM.salmon","MM.brown","p.MM.brown","MM.purple","p.MM.purple","MM.green","p.MM.green"
"XM_022431697.1","LOC111100085","XM_022431697.1","turquoise","crg:105333989"," nucleosome assembly protein 1-like 1",399,"GO:0005634;GO:0051276;GO:0065003",-0.639174036199665,0.0466281136397378,0.567481753710685,0.0870774110170869,-0.846695334283344,0.00199978060170496,-0.469040687542903,0.171463602984843,0.278795201880664,0.435368522768037,0.914452018558903,0.000211116002608978,-0.539980288108447,0.107136561508536,-0.41204346668947,0.236726417617617,0.18722038320932,0.604511170611778,0.548232804691834,0.100839129400384,0.201703749896496,0.576290150081544,0.606839253954697,0.0628411758407068,-0.779358200447574,0.00786789997288763
"XM_022463109.1","LOC111121721","XM_022463109.1","turquoise","crg:105338798"," aconitate hydratase, mitochondrial-like",783,"GO:0006091;GO:0016829;GO:0044281",-0.637076799476052,0.0475837938863266,0.515170978960381,0.127535990791921,-0.686657850631407,0.028294399998093,-0.480470851630143,0.159842490320306,0.341856786682292,0.333624581910748,0.578282148148109,0.079913703877292,-0.474560279711875,0.165790815797985,-0.245517733147776,0.49414990211521,0.514935742990741,0.12774007877985,0.320159576172632,0.367130954312067,0.0422045715329077,0.907841771320418,0.327449864541288,0.355692231843584,-0.345691062645852,0.327873233635798
"XM_022464338.1","LOC111122551","XM_022464338.1","turquoise","crg:105325021"," RNA-binding protein 42-like",447,"GO:0003674",-0.632884208758819,0.0495332878387303,0.744516981214375,0.0135108715908307,-0.937677092047616,6.11945779193333e-05,-0.564363424086026,0.0892197287468958,0.189197127206296,0.600630476168541,0.789789045414662,0.00657091893319486,-0.345101593949952,0.328754069144591,-0.507564760728779,0.134237567653668,0.114454027051782,0.752885872089249,0.601589397647258,0.0657806455371666,-0.0278772857307282,0.939065806768279,0.523527479653962,0.120416659055057,-0.563472235779716,0.0898381215604238
"XM_022446371.1","LOC111110039","XM_022446371.1","turquoise","crg:105344962"," nitric oxide synthase-interacting protein-like",288,"GO:0003674",-0.631408343321329,0.0502319998114209,0.791109832552296,0.00641832529833458,-0.962429963030751,8.32968988505058e-06,-0.307660695961794,0.387159461364973,-0.0754193423216508,0.835955408235359,0.769699257145149,0.0092216139643593,-0.131704981726963,0.716841075951,-0.542866399241884,0.10490677347669,0.103581258682595,0.775831424190978,0.775263687204757,0.00842324219620912,-0.0871267815086759,0.810850369710355,0.591311777403061,0.0717926424221391,-0.565786291152816,0.0882380676976422
"XM_022466695.1","LOC111123952","XM_022466695.1","turquoise","crg:105343928"," cyclin-I-like",326,"GO:0007049",-0.631163889281154,0.0503483599398265,0.536022197916058,0.110242749491641,-0.619810168343588,0.0559520421993744,-0.483636416359258,0.156710317679376,0.61852813877741,0.0566095782242364,0.613716756981906,0.0591227645316752,-0.669754279974006,0.0341199129205853,0.107388076767453,0.767778934016968,0.439904403728593,0.203302163978255,0.130629788726083,0.719073739806701,0.166399094544674,0.645914263406667,0.260475899220282,0.467319645976383,-0.429974083495458,0.214881840103619
"XM_022487892.1","LOC111136785","XM_022487892.1","turquoise","crg:105346119"," uncharacterized",253,"",-0.631008540121357,0.0504223992529595,0.144151081870033,0.691140639636494,-0.338754545888117,0.338315553750899,-0.466431018539323,0.174185420169874,0.619426338381332,0.0561483709788603,0.613583763740331,0.059193257816242,-0.733197113758094,0.0158300419310696,-0.127598398059198,0.725378757319133,0.22237315784198,0.536907862096571,-0.0105518808530547,0.976920330489326,0.464318688501076,0.176407216538214,0.363393541212551,0.301994282216185,-0.575424409160883,0.0817707331105359
"XM_022453491.1","LOC111114937","XM_022453491.1","turquoise","crg:105327885"," GTP-binding nuclear protein Ran",213,"GO:0003924;GO:0006913;GO:0043167",-0.630934328895981,0.0504577938265952,0.651622913230216,0.0412184929241787,-0.935629878131303,6.94651892292098e-05,-0.434150953839377,0.209966128529953,0.072216211689158,0.842848319822871,0.896051342754588,0.000449805130096902,-0.339165727122142,0.337691865978415,-0.573522525327118,0.0830219096449737,0.0752228546695169,0.836377950997616,0.709124468066209,0.0216569022204172,0.0195539817840061,0.95724201621367,0.606183705163195,0.0632034195739645,-0.73200588232045,0.016089172341438
"XM_022484087.1","LOC111134749","XM_022484087.1","turquoise","crg:105341618"," paraplegin-like",788,"GO:0005575;GO:0008233;GO:0043167",-0.629757327168889,0.0510213686920723,0.579152979246231,0.079353281460266,-0.827911332655258,0.003100020384231,-0.605525390710877,0.0635685682468103,0.311228810272554,0.381388571746935,0.827890684007427,0.00310142653754511,-0.524453996501374,0.119642919783001,-0.560026457311486,0.0922549104754996,0.0900194408217544,0.804670450740811,0.46230775618415,0.178537905937321,0.0588887385380542,0.871626685380319,0.433050418238765,0.211254986026714,-0.675214808781084,0.0321566516061322
"XM_022459109.1","LOC111119196","XM_022459109.1","turquoise","crg:105347166"," E3 ubiquitin-protein ligase RNF181-like",157,"",-0.628074266499203,0.0518345023952398,0.314656116318621,0.375885355779632,-0.470162889546813,0.170301019115269,-0.370514559657617,0.291900469977314,0.115289731995344,0.75112918560573,0.454024852603371,0.187474056190076,-0.160624212610268,0.657560343085837,-0.229806358357094,0.523016093942508,-0.0579094675606624,0.873746997628937,0.352200911027074,0.318227142874699,-0.129973125575296,0.720438259328106,0.325209925999021,0.35918749876548,-0.318302126277499,0.370074202849068
"XM_022484239.1","LOC111134817","XM_022484239.1","turquoise","crg:105334523"," E3 ubiquitin-protein ligase TRIP12-like",1957,"GO:0043167",-0.627514831912697,0.052106675006876,0.781466140955186,0.00759235066366424,-0.961084124525752,9.57322391605844e-06,-0.291847490557314,0.413238119542922,-0.0611281108674578,0.866780794111316,0.792017929352334,0.00631488317993998,-0.163262551592958,0.652231254450621,-0.511756711420701,0.130517992316067,0.138603219740433,0.702563251946097,0.776423462800709,0.00826321581672111,-0.0485034793628543,0.894147899486597,0.616791138335462,0.0575085802206821,-0.595954985574273,0.0690340356389511
"XM_022463642.1","LOC111122087","XM_022463642.1","turquoise","crg:105334022"," uncharacterized",120,"",-0.627484094504419,0.0521216566200209,0.416376163987483,0.231337844245011,-0.49348045015091,0.14720841895608,-0.598574791171516,0.0675085509383504,0.227820244330695,0.526713423735027,0.432114046630954,0.212355166070534,-0.265438015676873,0.458564624864978,-0.782437650016401,0.00746768662609502,-0.258810006712183,0.470275349265055,0.185418423404915,0.60805652480057,-0.07625950190886,0.834149089224498,0.142129752723832,0.695296035464109,-0.337433540679872,0.340323265075422
"XM_022479309.1","LOC111131674","XM_022479309.1","turquoise","crg:105340123"," peptidyl-glycine alpha-amidating monooxygenase B-like",372,"GO:0003674;GO:0005575;GO:0034641",-0.626362524267307,0.0526702751687071,0.355984071323548,0.312690353070932,-0.562889177790006,0.0902441840314489,-0.102050193238372,0.779075532753866,0.164100774775145,0.650541105073709,0.650536786354919,0.0416727601844556,-0.380410316816608,0.278178554695921,-0.0241172154932334,0.947274265643429,0.409745196424967,0.239613187070938,0.430947465685415,0.213730429494874,0.19445812452872,0.590346386718421,0.508456250885175,0.133441141986578,-0.544679257262159,0.103521275749039
"XM_022487891.1","LOC111136785","XM_022487891.1","turquoise","crg:105346119"," uncharacterized",253,"",-0.62452537013409,0.0535771786158721,0.454704762534652,0.186730820354315,-0.728339210258885,0.0169052997103788,-0.462041889136093,0.17882074140408,0.0691880053870913,0.84937366318637,0.688750131030855,0.0276242709889396,-0.202110982365572,0.575503895224277,-0.370269719303497,0.292244483931291,-0.0907695068989106,0.803069574635507,0.576812068758734,0.080865559490366,-0.189928202197299,0.599197528820413,0.432986543388707,0.211329930573725,-0.512449777599788,0.129909225566217
"XM_022431285.1",NA,NA,"turquoise",NA,NA,NA,NA,-0.624090086726886,0.0537935610202057,0.281899770448089,0.430056001652276,-0.621130740960059,0.0552800396291055,-0.59241437516063,0.0711311875959595,0.543569712846129,0.104367876428772,0.802574004880436,0.00519777552237852,-0.771549332825653,0.00895049275129569,-0.173648571465008,0.631392125828281,0.272407728470202,0.446392839121319,0.229881494923846,0.522876429566933,0.066469169249839,0.855239395967352,0.240092585871053,0.504039739032022,-0.686305935474905,0.0284081939110142
"XM_022461911.1","LOC111120889","XM_022461911.1","turquoise","crg:105340727"," transcription factor SOX-11-like",341,"GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",-0.621040968234217,0.0553255523688751,0.641572570351452,0.0455509549157674,-0.671704411462127,0.0334096959530119,-0.194155347952466,0.590936488831949,0.347049845767646,0.325847478982543,0.630002367426676,0.0509036946997935,-0.48011954986531,0.160192390021964,0.0891805077051611,0.806461771514701,0.664951704960317,0.0359124400114779,0.370078700333933,0.292513026565547,0.442637003971689,0.200180651043092,0.678853872895429,0.0308918016581872,-0.452666355547544,0.188964281758772
"XM_022479281.1","LOC111131654","XM_022479281.1","turquoise","crg:105347538"," 46 kDa FK506-binding nuclear protein-like",439,"",-0.619809367592893,0.0559524513095586,0.438379275161446,0.205056547064834,-0.720485426583829,0.0187493718235696,-0.792901029351987,0.00621543061199535,0.476808296256085,0.163513062617116,0.76371817546864,0.0101377553960408,-0.573120196184626,0.083288156569397,-0.553364561692946,0.0970441753349274,-0.0894042225259431,0.805984007842385,0.283649243017174,0.427075611785881,0.0660821037430155,0.85607499330516,0.32467095949759,0.360031076595,-0.59771985912959,0.0680039222307505
"XM_022462285.1","LOC111121140","XM_022462285.1","turquoise","crg:105324546"," trichohyalin-like",598,"",-0.619156068244707,0.0562868869168142,0.596507141456453,0.0687106685529662,-0.826184846397088,0.00321918438016346,-0.586269543120958,0.0748684897155244,0.283263373166006,0.427732150281159,0.805351906488805,0.00492900777276759,-0.443060111114528,0.199699833345197,-0.390723271755504,0.264258737660358,0.0907985467181991,0.803007607781157,0.514673827734499,0.127967551014631,0.0837135964186517,0.818154443994498,0.564489109076964,0.0891327362439205,-0.622098876034047,0.0547907908311814
"XM_022436716.1","LOC111103434","XM_022436716.1","turquoise","crg:105320075"," cold shock domain-containing protein E1-like",810,"GO:0003674",-0.618693178974875,0.0565246463621976,0.545364778944927,0.1030003876122,-0.66580604739109,0.0355890105609074,-0.77500708978644,0.00845894137442609,0.460971246853288,0.179962399371012,0.543587489411782,0.104354278268246,-0.417116023904975,0.230424684854404,-0.457226951994336,0.18398888095151,0.0478529702571499,0.895561002115479,0.215864657149361,0.54919124763426,0.113273445279815,0.755369243711617,0.373898479328787,0.287168124620575,-0.303634788574826,0.393721341953922
"XM_022443709.1","LOC111108122","XM_022443709.1","turquoise","crg:105341392"," uncharacterized",201,"",-0.617950035756809,0.0569077426518387,0.498745814080492,0.142273612748293,-0.601699024747901,0.0657183613880781,-0.443216489946455,0.199522295096881,0.214275771387742,0.552206592964883,0.596175651858603,0.0689046847361047,-0.263037744822825,0.462790401267143,-0.362620368553611,0.303101218970359,-0.198387668553124,0.58270757923066,0.367548295942975,0.296082824568559,0.0233507219506607,0.948948138148625,0.407026633719802,0.243053260864197,-0.489247144109593,0.151250462829101
"XM_022444149.1","LOC111108341","XM_022444149.1","turquoise","crg:105327036"," dentin sialophosphoprotein-like",1425,"",-0.617727386658117,0.0570228531048839,0.541361690877164,0.10606560972939,-0.633435272735154,0.0492740686498854,-0.0567519233745448,0.876254238819543,0.0578014863921042,0.873980842410978,0.659053630155476,0.0381996580275443,-0.273584428054543,0.444352487536738,-0.24083152643282,0.502687802207887,0.357450633578532,0.310557690720253,0.526725794331847,0.11775886575607,0.407682756456119,0.242220484518184,0.756255063313352,0.0113684958204981,-0.569913598784057,0.0854298254279386
"XM_022485659.1",NA,NA,"turquoise",NA,NA,NA,NA,-0.617116928859137,0.0573392508715372,0.167421079326315,0.64386035913828,-0.395760363765899,0.257602121733324,-0.442907110693352,0.199873624954299,0.438371050093277,0.205066032188791,0.478355816921797,0.161956044516683,-0.530331421469396,0.114806863363215,-0.00438904657140702,0.990399145574738,0.402803872960087,0.248451235981553,0.11401073478069,0.753818106063249,0.062181743853691,0.864502156960161,0.21126371274411,0.557940505218542,-0.321253942945189,0.365402324643589
"XM_022480620.1","LOC111132798","XM_022480620.1","turquoise","crg:105317077"," serine/threonine-protein kinase mig-15-like",1052,"GO:0006464;GO:0016301;GO:0043167",-0.616733373652075,0.0575386377839682,0.562959384482582,0.0901952275234236,-0.750321386696483,0.0124190998233475,-0.508472433737817,0.133426711752611,0.30334518704304,0.394195424646232,0.782936796613289,0.00740420357571558,-0.452090438557005,0.189598135433009,-0.449989587019936,0.191920891881121,0.104749096210052,0.773359038022406,0.449777741192767,0.192156034348349,0.346161087026054,0.327171758044394,0.68305511329192,0.0294741806291623,-0.640486168959307,0.0460367628223811
"XM_022479553.1","LOC111131829","XM_022479553.1","turquoise","crg:105317412"," basic salivary proline-rich protein 2-like",143,"",-0.616661279506322,0.0575761661597542,0.807424652755808,0.00473503934703985,-0.973787492591274,2.00117728301509e-06,-0.272936325799941,0.445475746134374,-0.138820062403841,0.702115765584606,0.742000958831721,0.0140043182026805,-0.0793849921910946,0.827435565519111,-0.550611165502852,0.0990688346656842,0.135851232025621,0.708249487150854,0.810787472099798,0.00443203874149768,-0.156178201868569,0.666572088421223,0.565649391995301,0.0883322144414824,-0.527444920171324,0.11716636184734
"XM_022479226.1","LOC111131614","XM_022479226.1","turquoise","crg:105317412"," protein spalten-like",138,"",-0.614653569652574,0.0586277728930491,0.743749914751643,0.01366000031655,-0.967496824138035,4.69505254901673e-06,-0.294076904447289,0.409512283140645,-0.0757319955502993,0.835283131658464,0.822711652671708,0.00346882648312045,-0.188576967874709,0.601846990149176,-0.525687986877469,0.118617229537495,0.13975488127376,0.700187575784185,0.79513481183659,0.00596884591166087,-0.104089758738216,0.774754673109634,0.576460564956657,0.0810942317530367,-0.636355983604118,0.0479152532331941
"XM_022462429.1","LOC111121254","XM_022462429.1","turquoise","crg:105323273"," glutathione S-transferase 1-1-like",298,"GO:0003674",0.61112080274504,0.060508781201468,-0.468413183869534,0.172115743095719,0.174652191066583,0.629390461792703,0.399923572201274,0.252171102517082,-0.100014135234844,0.783394403931758,0.281292582716814,0.431092647793135,-0.269334800417135,0.451741154654859,0.288030131504995,0.419654714630157,0.120287518518149,0.740645350425086,0.0726723699141724,0.841866102062064,0.402828148355525,0.248420015400351,0.158711424315615,0.661432637817911,-0.529080076404536,0.115826060008491
"XM_022456724.1","LOC111117572","XM_022456724.1","turquoise","crg:105326916"," kielin/chordin-like protein",243,"GO:0030234",-0.610071056693632,0.0610752732600338,0.313080478402142,0.37841047725973,-0.647894007606553,0.042792108078673,-0.749223086466155,0.012620760592783,0.636219896349052,0.0479780038234576,0.821673132217391,0.00354609444805319,-0.790733197516979,0.00646157934124005,-0.275165246740625,0.441618109915564,0.203164237946847,0.573472224550375,0.197535076176992,0.584361839111939,0.266321866960225,0.457012931076123,0.401434543184006,0.250215870125558,-0.672691613804638,0.0330540216100259
"XM_022480756.1","LOC111132857","XM_022480756.1","turquoise","crg:105338492"," transcription elongation factor SPT6-like",1715,"GO:0003677;GO:0009058;GO:0034641",-0.609450484774327,0.0614117980541001,0.352311445770027,0.318064650259818,-0.631961191791175,0.0499695041776914,-0.598930450733851,0.0673031686388213,0.324543645669722,0.360230489910096,0.716138927609896,0.019827603031959,-0.449567789300933,0.192389240934521,-0.308890414992532,0.385165802257436,-0.00983471453880795,0.978488642639971,0.379104583982546,0.279968728626286,0.0577595577753062,0.874071645689164,0.463916884097783,0.176831737200917,-0.571234574910649,0.0845433160817729
"XM_022436816.1","LOC111103499","XM_022436816.1","turquoise","crg:105334216"," alpha-taxilin-like",777,"GO:0003674",-0.608767575202585,0.0617835341219484,0.496214443358116,0.144633259705217,-0.613539915342163,0.0592165118691466,-0.430465102842244,0.214300570830692,0.312594491851027,0.379190996446808,0.566902864771547,0.0874725911879654,-0.329652713379215,0.352271602933095,-0.00403895173745085,0.991164937202805,0.201431006574067,0.576816969029183,0.357554778653979,0.310406535614824,0.122247080998906,0.736545154461201,0.524834985510384,0.119325654990049,-0.365666810816339,0.2987521330923
"XM_022469982.1","LOC111125822","XM_022469982.1","turquoise","crg:105346015"," aminoacyl tRNA synthase complex-interacting multifunctional protein 1-like",312,"GO:0003723",-0.607494313021471,0.0624805672445227,0.504044472844688,0.137410997088505,-0.619387146475808,0.0561684432050255,-0.421232172090928,0.225381746154388,0.275723627115775,0.440654107991474,0.459369435215012,0.181678490419973,-0.377668027437527,0.281945449142765,-0.314244280110996,0.376544563088398,0.468077525147195,0.172465185644988,0.268239073392539,0.453655182529241,-0.0287381048612806,0.937187288429884,0.208989735190009,0.562284592808695,-0.238312759288503,0.507302305989487
"XM_022471403.1","LOC111126629","XM_022471403.1","turquoise","crg:105324155"," UPF0722 protein C11orf88 homolog",101,"",-0.606464354773242,0.0630481706100831,0.425659233641933,0.22002863018391,-0.413912031919569,0.234393894792796,-0.606344534269086,0.0631144219179011,0.551740016776603,0.0982355426387942,0.415534189026455,0.232379524127122,-0.491281631515062,0.149299593758149,-0.300513042680419,0.398846179706778,-0.137274460621043,0.705307132095844,-0.0443411061684841,0.903194312825705,0.0448601060177086,0.902065762399614,0.0491748312047483,0.892689801313507,-0.324533099664457,0.360247010734881
"XM_022473625.1","LOC111128153","XM_022473625.1","turquoise","crg:105326366"," U3 small nucleolar RNA-associated protein 15 homolog",519,"GO:0003674;GO:0005730;GO:0034641;GO:0042254",-0.604495923174766,0.0641423554410983,0.5085441575285,0.133362767284267,-0.646852718627895,0.0432386283494214,-0.469084425178177,0.171418203147973,0.377747454902204,0.281835959445996,0.54601514555844,0.102507746668961,-0.513415218964442,0.129064141062091,-0.271118002843228,0.448634046997425,0.505111943048597,0.13644389236695,0.244724503368943,0.495590735100958,0.043958402918467,0.904026590292202,0.231942311995378,0.51905173894225,-0.340752441316305,0.335290635718843
"XM_022477793.1","LOC111130628","XM_022477793.1","turquoise","crg:105344418"," uncharacterized",131,"",-0.602276250665028,0.065391049995377,0.103782629106966,0.775404980207656,-0.316549565360699,0.372861922114167,-0.68062287615741,0.0302893560032455,0.676944225041095,0.0315512436750113,0.566706609309389,0.0876068261191552,-0.774519193394928,0.00852711487223066,-0.343940080823099,0.330493276606153,-0.0521850255793584,0.886155623890604,-0.126199585227031,0.728293202613723,0.128027332575981,0.724485700274731,-0.00569770785405331,0.98753666868254,-0.547714132521931,0.101227837289116
"XM_022446636.1","LOC111110232","XM_022446636.1","turquoise","crg:105322357"," uncharacterized",235,"",-0.60189287880329,0.0656083186093577,0.382310169824427,0.275584959144385,-0.641855348728652,0.0454250692092375,-0.366196685097148,0.29799909679222,0.220308104952672,0.540793226976614,0.798649452260169,0.00559508220671482,-0.457481100519392,0.183713913931895,-0.45636048242776,0.184928149787874,0.127890990396526,0.724769537198524,0.458831789832359,0.182256651926079,0.415352047720549,0.232605215055797,0.712426135710516,0.0207819711542636,-0.725572364138525,0.0175398730070796
"XM_022472397.1","LOC111127295","XM_022472397.1","turquoise","crg:105317420"," mucin-5AC-like",741,"",-0.600796658673698,0.0662321870710158,0.286021861696479,0.4230490352116,-0.480634339744028,0.159679811689911,-0.390660137805863,0.264342763891756,0.456636048933393,0.184629124987144,0.706100003708763,0.0224803724058871,-0.658319273287365,0.0384911381286318,-0.313982830772129,0.376963347926637,0.210771564617686,0.55887957348331,0.173571539759694,0.631545850690052,0.459016731924099,0.182057650471659,0.468947057401597,0.171560815524992,-0.678001571901575,0.0311849484502912
"XM_022457843.1","LOC111118395","XM_022457843.1","turquoise","crg:105334186"," uncharacterized",200,"",-0.600594269478478,0.0663477914453509,0.477771913347668,0.162542480889314,-0.784549848455938,0.00720166582646043,-0.267172963269622,0.455520969637522,0.163614642520968,0.65152114260585,0.885722853789659,0.000648605334432916,-0.500508519278535,0.140644470668977,-0.262939121648995,0.462964400793655,0.331042866968087,0.350121524893409,0.592994699477275,0.0707846476813645,0.136852913432516,0.706178265857917,0.56641687170866,0.0878052423573827,-0.779934608521417,0.00779186030981487
"XM_022478721.1","LOC111131277","XM_022478721.1","turquoise","crg:105329183"," uncharacterized",224,"GO:0005694;GO:0007059;GO:0032991;GO:0051276;GO:0140014",-0.594368730967529,0.0699685371361233,0.54902940543357,0.100243977731768,-0.854624610284189,0.00163340707830131,-0.315792447996928,0.374069432068545,0.0533319294823986,0.883667664002115,0.866302905634461,0.00118585306917468,-0.320988288533156,0.365821571576666,-0.29957614518652,0.400390459330366,0.133057523609316,0.714035232792658,0.705187636873048,0.0227329545205718,-0.0209788372946316,0.954128985338133,0.592599938972388,0.0710202584963565,-0.714811816292262,0.0201651776008753
"XM_022489974.1","LOC111138137","XM_022489974.1","turquoise","crg:105333250"," SPRY domain-containing SOCS box protein 1-like",278,"GO:0003674;GO:0007165",-0.594340630264656,0.069985165881198,0.544605198145802,0.103577648413191,-0.783164871754592,0.00737532397258149,-0.412111252168331,0.236641573692052,0.380571235896205,0.277958363749171,0.867249079095049,0.00115401496065846,-0.630910562242717,0.0504691326743477,-0.223942278221039,0.533963101127047,0.407567200562093,0.242367036356402,0.446770814397709,0.195511811184254,0.3500423163752,0.321409084112843,0.622316721773486,0.0546810986770696,-0.728720706292789,0.0168190744191886
"XM_022474836.1","LOC111128892","XM_022474836.1","turquoise","crg:105343016"," REST corepressor 3-like",428,"GO:0003677;GO:0009058;GO:0034641;GO:0043167",-0.593309550038753,0.0705970962204899,0.534304454854416,0.111608185814015,-0.773705488900978,0.00864167580304109,-0.59744288840251,0.0681649145424076,0.186772920525109,0.605390862019713,0.675592034880429,0.0320239305381839,-0.272771682696138,0.44576130275538,-0.339627203076606,0.336992592187498,-0.102380567937361,0.77837525438032,0.506602820211156,0.135100204150238,-0.280625739691568,0.432232472757295,0.309774691436956,0.383735285592683,-0.4660737871733,0.17455998901949
"XM_022480814.1","LOC111132890","XM_022480814.1","turquoise","crg:105341619"," synapse differentiation-inducing gene protein 1-like",154,"GO:0005575",-0.59285669058017,0.0708669596093396,0.622693741275511,0.0544916013689327,-0.669865617191446,0.0340790921203086,-0.538987774819624,0.107910210807844,0.351154980623638,0.319766866805463,0.514011790210536,0.12854364423653,-0.335219179464348,0.343702337849789,-0.229407343552385,0.523758041340379,0.330222780672488,0.351389105270704,0.319247257213212,0.368575125245383,0.285909500184395,0.423239323048597,0.608342859477489,0.0620154689094901,-0.26275243617404,0.463293847074323
"XM_022461791.1","LOC111120812","XM_022461791.1","turquoise","crg:105345783"," endonuclease III-like protein 1",339,"GO:0003677;GO:0005634;GO:0006259;GO:0006950;GO:0016798",-0.59065922326621,0.0721859927058613,0.39062719520825,0.264386613677739,-0.517564252144686,0.125471084508604,-0.333285656380847,0.346666759557584,0.291058095629959,0.414561194122415,0.454945426156505,0.186468157637233,-0.432316487682481,0.212117031375641,-0.306085132006838,0.389721127971886,0.461085158386569,0.179840727642131,0.195951762482408,0.587438508376593,0.0565360525333031,0.87672192546001,0.173145018316605,0.632397249034503,-0.299189766451335,0.401028157043815
"XM_022467121.1","LOC111124265","XM_022467121.1","turquoise","crg:105338583;crg:105343071"," tubulin beta chain-like",445,"GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",-0.590379501896309,0.0723550331855481,0.422938332089276,0.223310002601287,-0.751131202714959,0.0122718620381832,-0.591416904900711,0.0717294038517693,0.412089990124846,0.236668184557552,0.877237038338796,0.000854653757382892,-0.678285696127696,0.0310870152230485,-0.394850934653435,0.258797024807553,0.166236975300711,0.646240276334623,0.386046116444229,0.270523340328527,0.0883275487828927,0.808283871858527,0.370916831747419,0.291335727034856,-0.762257820065353,0.0103708156643103
"XM_022479366.1","LOC111131713","XM_022479366.1","turquoise","crg:105337864"," collagen alpha-4(VI) chain-like",1206,"",-0.590053886574203,0.0725521322780601,0.710951632604492,0.0211696337421905,-0.901396565817708,0.000366614499076854,-0.37626948658692,0.283877083274088,-0.0969397507206001,0.789925838826092,0.742387904815885,0.0139276235137253,-0.105234156982178,0.77233267157263,-0.703510395211199,0.0232023718009797,-0.134490657160168,0.711065566785112,0.725721337170635,0.0175052917038754,-0.187157079362207,0.604635595314013,0.466767677886596,0.173832859526844,-0.582406687917888,0.0772818566099709
"XM_022435436.1","LOC111102617","XM_022435436.1","turquoise","crg:105319576"," uncharacterized",140,"",-0.58969587835834,0.0727692418781779,0.681474731554146,0.0300021272098364,-0.931793824310818,8.71517017883092e-05,-0.304035184551994,0.393066340554384,0.000371911483209013,0.99918644374301,0.876231813991877,0.000881877683449389,-0.284728080621458,0.425242511346385,-0.490411621742207,0.150131964870346,0.145631885707798,0.688101140387213,0.752332905664425,0.0120556341604683,0.0474321682912754,0.896475252470574,0.64820250829834,0.0426604148732011,-0.722095048940654,0.0183606017078331
"XM_022490012.1","LOC111138166","XM_022490012.1","turquoise","crg:105333434"," heterogeneous nuclear ribonucleoprotein A1, A2/B1 homolog",447,"GO:0003674",-0.586000245726715,0.0750351288563522,0.372560959449951,0.289033657876807,-0.665670519412819,0.0356401854898558,-0.514658284994092,0.127981057686006,0.46182243587596,0.179054400590997,0.842827056083102,0.00219854471119224,-0.735374176849565,0.0153639944924066,-0.321091698679183,0.365658344692849,0.28537636895655,0.424142742210183,0.305200826419825,0.391162487031327,0.255771922981949,0.475686760478811,0.41776189134721,0.229629205602502,-0.757424845136007,0.0111690028045269
"XM_022479396.1","LOC111131730","XM_022479396.1","turquoise","crg:105322413;crg:105343807"," elongation factor 2-like",842,"GO:0003924;GO:0043167",-0.584730553931423,0.0758240460308742,0.420937269191082,0.225740942615638,-0.525816417375253,0.11851079459887,-0.247718274317215,0.490162196941201,0.497666256518199,0.143277037586266,0.592230488813383,0.0712412251785539,-0.649106923445832,0.0422759048237351,0.279522491605319,0.434121289670654,0.680788853204479,0.0302332455107625,0.185517924119907,0.607860564483391,0.265647416576743,0.458196786812772,0.374720093194947,0.2860253821631,-0.450503447416444,0.191351222769921
"XM_022457442.1","LOC111118126","XM_022457442.1","turquoise","crg:105341101"," 40S ribosomal protein S9",188,"GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:0042254",-0.584376439543798,0.0760450284373649,0.255980248480258,0.475314825824138,-0.271895850618792,0.447281740611711,-0.240099424906383,0.504027219588737,0.332297572643266,0.348186652491461,0.312152323416182,0.379901826925443,-0.458158756027824,0.182981933723445,-0.224887987777388,0.532191443474915,0.31238981711631,0.379519950633883,-0.00983976796820496,0.978477591472094,0.0262669979753807,0.942580569694834,-0.0140759430162226,0.969214974639336,-0.275255328055644,0.441462526155587
"XM_022432481.1","LOC111100520","XM_022432481.1","turquoise","crg:105325519"," uncharacterized",191,"GO:0005575",-0.583845888480701,0.0763768954238873,0.364406157964957,0.300547786809389,-0.637135459357886,0.0475568872970884,-0.254382594321471,0.478170453829587,0.302475301627278,0.395621096761142,0.792885669166303,0.00621715085592053,-0.568265924951414,0.0865439237236888,0.00753004521615295,0.983528960044853,0.41142513567622,0.23750114438371,0.429129918593131,0.21588327656756,0.220926767536211,0.539628047992129,0.529687027738307,0.115331006077732,-0.69192372039428,0.0266286537395067
