"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHH","p.GS.HHH","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise","MM.green","p.MM.green","MM.red","p.MM.red"
"XM_022457469.1","LOC111118149","XM_022457469.1","turquoise","crg:105317539"," uncharacterized",300,"",-0.224517411415943,0.315133039496514,-0.0782380351711891,0.729283101957786,-0.419108546848344,0.0521965999151363,0.156672096402483,0.486252945017057,0.103003497491939,0.648285994213737,-0.0107827599205644,0.962015439871482,0.384364537482346,0.0773682257995289,0.00769276462956393,0.972895963120472,0.15117770230951,0.501856386963165
"XM_022476691.1","LOC111130044","XM_022476691.1","turquoise","crg:105337479"," uncharacterized",126,"",-0.22409503591783,0.316068338816486,0.102133171894799,0.651074504987962,-0.535688845572286,0.0101850993773608,0.376632168378652,0.084037603883692,-0.514396036375587,0.0143129927060009,0.4372987176594,0.0418334671958036,0.581382630601503,0.00454177657409236,0.0858855742680407,0.703924645348949,0.076255545407426,0.735902909791416
"XM_022461792.1","LOC111120813","XM_022461792.1","turquoise","crg:105318631"," tetratricopeptide repeat protein 30A-like",663,"GO:0003674",-0.223509799650745,0.31736704879988,0.473676998575766,0.0259573024933612,-0.460910478650226,0.0308593840815244,-0.223553710964851,0.317269492444347,-0.0385133586898605,0.864882976608381,0.108034621157583,0.632256392936619,0.493963456026479,0.01946265762474,0.296110709706768,0.180880096625579,0.126452347067113,0.574966704523893
"XR_002638104.1",NA,NA,"turquoise",NA,NA,NA,NA,-0.223164567832253,0.318134671218897,-0.252963601937317,0.256023031036077,-0.59009760018722,0.00384174842866414,0.755347269571184,4.82095131007326e-05,-0.773835548906778,2.3895204213772e-05,0.653898078631994,0.000964103259667963,0.717335429732483,0.000171576746288333,-0.358231713675751,0.101623511452713,0.0660037619689122,0.770414956914054
"XM_022453230.1","LOC111114768","XM_022453230.1","turquoise","crg:105332777"," actin-related protein 3",423,"GO:0005856;GO:0007010;GO:0032991;GO:0043167;GO:0065003",-0.222876698739525,0.318775604903974,-0.014512370940627,0.94889155621356,-0.136299436928131,0.545300456801625,-0.188600095508477,0.400595568669216,0.118622968319846,0.59904386493235,-0.095926864571171,0.671088331631269,0.182603601498338,0.41600908244228,-0.189089979890538,0.399350526953797,-0.110779362868854,0.623577591896874
"XM_022457494.1","LOC111118168","XM_022457494.1","turquoise","crg:105327449"," coiled-coil domain-containing protein 137-like",287,"",-0.222446251629193,0.319735439059889,-0.0107233950197622,0.962224420677854,-0.529603404176893,0.0112497331653713,0.34369128571306,0.117324415754323,-0.262468635619471,0.237977878321588,0.136068335315708,0.545988571664652,0.541175893062307,0.00929739669478877,-0.166676140350945,0.458477577306347,0.144961408047191,0.519799714936967
"XM_022453123.1","LOC111114697","XM_022453123.1","turquoise","crg:105339526"," uncharacterized",100,"",-0.222283872800057,0.320097972667486,0.252759571135926,0.256419730676107,-0.649997139026978,0.00105852222081207,0.364581315545068,0.0952744854433088,-0.458686983446547,0.0317834624076951,0.512231221305349,0.0147994697813238,0.838430157541379,1.10306110684109e-06,-0.258860236497105,0.244728034911643,0.40366132732103,0.0624621420918512
"XM_022453701.1","LOC111115105","XM_022453701.1","turquoise","crg:105333007"," heterogeneous nuclear ribonucleoprotein 87F-like",209,"",-0.221818773382549,0.321137744253507,0.0675530137956259,0.765170737062874,-0.367846063396206,0.0921264646794812,0.0191216051701103,0.932690439325273,-0.084278474638927,0.709229497076727,-0.0973057250854817,0.66662261701642,0.319293335425004,0.147496120197976,0.271265828591425,0.222033686310011,-0.242356762760294,0.277168126838618
"XM_022451881.1","LOC111113586","XM_022451881.1","turquoise","crg:105346494"," carboxypeptidase A1-like",734,"GO:0005622;GO:0008233;GO:0009056;GO:0032991;GO:0043167",-0.221818406586227,0.321138565061976,0.0457673939889239,0.839726812399028,-0.32146489666916,0.144608830254389,0.122909845045507,0.585808394074383,-0.204287020031387,0.36180608161532,0.221188834109304,0.322549271164946,0.433497373431265,0.043853759966908,-0.0362885132529994,0.872625018829595,-0.0992426362842186,0.660367941078805
"XM_022433860.1",NA,NA,"turquoise",NA,NA,NA,NA,-0.221252205133592,0.322407104853135,-0.0370362089060402,0.870021887688382,-0.348689115062039,0.111741750265143,0.509760202374636,0.0153710804527047,-0.525703658616082,0.011978637092277,0.342791897768514,0.118350100710979,0.446751596048209,0.0371238657285559,-0.0354308006621975,0.875612744767209,-0.0878808724443939,0.697356871990354
"XM_022481821.1","LOC111133414","XM_022481821.1","turquoise","crg:105333928"," sin3 histone deacetylase corepressor complex component SDS3-like",327,"",-0.220713565456067,0.323616689140033,-0.36780055721435,0.0921698073175073,-0.132439379298723,0.556845693806462,0.128692468987134,0.568156446610725,-0.10769682164776,0.633327773548773,0.102122893331925,0.65110746437929,0.167395636056049,0.456512175905112,-0.0366573808481499,0.871340631390407,-0.315058958976888,0.153242523420828
"XM_022457852.1","LOC111118402","XM_022457852.1","turquoise","crg:105340088"," uncharacterized",172,"",-0.220613224363029,0.323842318924904,0.153972020692581,0.493890442299874,-0.588279723679896,0.00397977614467723,0.143112408053314,0.525195075351825,-0.306899028726127,0.164755455835788,0.131959242177405,0.558289403110141,0.641441948530509,0.0012934921556229,-0.043486198643808,0.847622635832666,0.0399405765751101,0.859922776728497
"XM_022436636.1","LOC111103390","XM_022436636.1","turquoise","crg:105325347"," mitochondrial folate transporter/carrier-like",321,"GO:0022857",-0.219620821382279,0.326078953202855,0.502124903426219,0.0172514461806174,-0.546087236028845,0.00855774740373847,0.0726404195882279,0.748020721235631,-0.261833070127965,0.239157923324909,0.246040659241176,0.269703424438674,0.615383511644445,0.00230006242068798,0.0932812548426821,0.679686636122723,0.354328656337974,0.105677268848451
"XM_022432115.1","LOC111100348","XM_022432115.1","turquoise","crg:105340782"," THAP domain-containing protein 4-like",163,"",-0.219261987292286,0.326889952255404,-0.0799709820751155,0.72351174828676,-0.182257946708099,0.416907283445188,0.400744229457326,0.0645623823354776,-0.422369921305159,0.0502062200539115,0.133253067093689,0.554402882010831,0.371979767703123,0.0882519279037365,0.0341956587670769,0.879918060379309,-0.436165667639369,0.0424278906410631
"XM_022467119.1","LOC111124264","XM_022467119.1","turquoise","crg:105338583"," tubulin beta chain-like",445,"GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",-0.219108103986903,0.327238113065019,-0.193901258490367,0.387237309172437,-0.248310837622028,0.265167351638212,0.140317134706191,0.533401509617885,0.144935339242606,0.519875599585526,-0.274529228794679,0.216303066145684,0.284997904486037,0.1985865745291,0.0133870055610495,0.952850333771128,-0.152163543870846,0.499038842917096
"XM_022470459.1","LOC111126067","XM_022470459.1","turquoise","crg:105320643"," N-acetylserotonin O-methyltransferase-like protein",219,"GO:0003674;GO:0034641;GO:0044281",-0.218518116609288,0.328575016070352,0.277502666606055,0.211167901087087,-0.444728543489191,0.0380949882865095,0.11182259825762,0.620291435383427,-0.331567237201624,0.131701326646294,0.214929580872959,0.336776780597662,0.496236287126703,0.0188251486301426,0.159589072579785,0.478068670142397,0.349879000352872,0.110441616924576
"XM_022472960.1","LOC111127728","XM_022472960.1","turquoise","crg:105331439"," insulinoma-associated protein 1a-like",408,"GO:0003674",-0.218133221618913,0.329448940918509,-0.00414702652279747,0.985386876991934,-0.823555174005817,2.49251511798867e-06,0.201272755573334,0.369085365441426,-0.0945476777815665,0.675565850607805,0.238082896149963,0.285989355907903,0.669312952041972,0.000657833672552249,0.070879917716455,0.753942940889479,0.134771170015408,0.549858289997321
"XM_022483407.1","LOC111134419","XM_022483407.1","turquoise","crg:105323141"," leucine-rich repeat-containing protein 27-like",594,"GO:0003674",-0.21713855192497,0.331713818307581,0.310652784789119,0.159386923266883,-0.703332819770441,0.000260703993394934,-0.161442021291964,0.472906123907087,-0.26436986556228,0.234470567853111,0.469593632356593,0.0274524285115003,0.557961647580211,0.00696768707085969,0.169897654008052,0.449711724014673,0.122778751040291,0.586211275755485
"XM_022482496.1","LOC111133812","XM_022482496.1","turquoise","crg:105318111"," TLC domain-containing protein 2-like",275,"GO:0005575",-0.216985907644806,0.332062211316742,0.461585314590945,0.0305831715590465,-0.538487737797867,0.00972398644437937,0.182373578046739,0.416606692333354,-0.368533896289431,0.0914731715722104,0.416544129407849,0.0538039255904263,0.74888344228625,6.07539320314257e-05,-0.110792179355356,0.623537178252017,0.452301734801754,0.0345591850144498
"XM_022486651.1","LOC111136063","XM_022486651.1","turquoise","crg:105348308"," uncharacterized",345,"",-0.216830977146804,0.332416045317174,0.348825455162039,0.111592215427218,-0.504025088930497,0.0167669670249977,0.210643886762446,0.346729456690371,-0.364437895642656,0.0954145758374236,0.346948232809921,0.113663947017918,0.669874959869409,0.000648464464994141,-0.117731209561084,0.601812741037519,0.127655692051095,0.57130395392446
"XM_022485339.1","LOC111135358","XM_022485339.1","turquoise","crg:105330143"," alkaline phosphatase, tissue-nonspecific isozyme-like",511,"GO:0016791",-0.21664762007786,0.332835090778334,0.144421447122398,0.521372582657699,-0.56742902561218,0.00588261628024084,0.232427887466089,0.29792703380656,-0.224452458998494,0.315276759466574,0.0924542921997478,0.68238225364544,0.643967253005302,0.00121992892901372,0.0445549903499069,0.843921459583055,0.337377711535818,0.124661960183506
"XR_002637647.1",NA,NA,"turquoise",NA,NA,NA,NA,0.216169560364697,0.333929130439859,0.436115808347205,0.0424541984226496,-0.436951053952379,0.0420151639406368,0.32219281167316,0.143650003177601,-0.360217934792297,0.0996050008482359,0.380759238115039,0.0804265304038103,0.530039851282522,0.0111704662962525,-0.191765839310108,0.392587850406047,0.510041475834567,0.015305125256185
"XM_022448235.1","LOC111111331","XM_022448235.1","turquoise","crg:105326722"," glycine-rich cell wall structural protein-like",513,"",-0.216139908085985,0.333997060074188,0.0219856796465972,0.922635980064382,-0.230884490449001,0.30123767437132,0.213431998004802,0.340235165366486,0.0441549250707572,0.845306499018537,-0.271513949934151,0.221594490402752,0.381014169804376,0.0802073477855086,0.157099002433671,0.4850508099898,0.0184354688577689,0.935100679499761
"XM_022487841.1","LOC111136748","XM_022487841.1","turquoise","crg:105319601"," COP9 signalosome complex subunit 7b-like",263,"GO:0005634;GO:0032991;GO:0065003",-0.215607267884337,0.335218671592111,0.400742516861164,0.0645636309442929,-0.455011677645534,0.0333587310909693,0.175681143934186,0.43419721541832,-0.31107839646103,0.158786024793694,0.293764154432246,0.184525523935875,0.499088358129679,0.0180490964717948,-0.0121552734159462,0.957184512889437,0.361802303250136,0.0980161462707689
"XM_022484422.1","LOC111134892","XM_022484422.1","turquoise","crg:105327162"," ADP-ribosylation factor-like protein 2-binding protein",202,"",-0.215427015466907,0.335632681413497,0.16716791116724,0.457133764584814,-0.682081205261733,0.0004713280646367,0.39926449925799,0.0656480833343254,-0.490547382401257,0.0204534272018331,0.28235665838009,0.202960986846021,0.687957899960182,0.000402075290134289,0.149795305069958,0.505820329884268,0.312445436570784,0.156866676255738
"XM_022432354.1","LOC111100448","XM_022432354.1","turquoise","crg:105337795"," uncharacterized",291,"",-0.214514759884218,0.337732635545232,0.121009871291243,0.591658995882123,-0.631115290585526,0.00163484201760724,0.307557493843116,0.163804772615172,-0.329431521799452,0.134358773326617,0.263473957847706,0.236119068644522,0.754017999150709,5.05864123576568e-05,0.0986227343871218,0.662367372147528,-0.0265406884301593,0.906669490343314
"XM_022488776.1","LOC111137340","XM_022488776.1","turquoise","crg:105348837"," transmembrane emp24 domain-containing protein 5-like",240,"",-0.214290429343608,0.338250220417257,0.392746230817779,0.0705965974877227,-0.439060838753491,0.0409219543478264,-0.0665004279545804,0.768732674837264,-0.0869113741969557,0.70054551719178,0.0755624064409923,0.738221699413876,0.490833660925751,0.0203688719116129,0.170375735777832,0.44841836463012,0.295222579925733,0.182253977336717
"XM_022478373.1",NA,NA,"turquoise",NA,NA,NA,NA,0.213515607968382,0.340041532513864,0.426644737125491,0.0476867762115816,-0.4431758111522,0.0388537627123189,0.268727365253571,0.226560025446523,-0.302224912965406,0.171614149977155,0.303413093996827,0.169852262415685,0.585909617578415,0.00416594071022212,-0.0194429585228191,0.931561792916745,0.203980083172364,0.362543495574197
"XM_022442631.1","LOC111107432","XM_022442631.1","turquoise","crg:105329777"," universal stress protein PHOS32-like",150,"",-0.212464297235283,0.342481010845061,0.240423598069777,0.281136736324746,-0.624811148784393,0.00187858383074065,0.192499512011577,0.39074490430398,-0.376663964463433,0.0840093285042888,0.562595718657199,0.00641754733560422,0.680749527177706,0.000488370838980193,-0.174352461093678,0.437735985029892,0.387971227121173,0.0743970020831217
"XM_022434502.1",NA,NA,"turquoise",NA,NA,NA,NA,-0.211951895640244,0.343673727615065,0.296375103750984,0.180472469649196,-0.245289467930707,0.271215135364996,0.130776396139326,0.561853209867391,-0.348290412870272,0.112179874630636,0.299347694163711,0.175932782162783,0.454182682836993,0.0337224136051757,-0.317725529616668,0.149605765451367,0.453749712375869,0.0339135976704784
"XM_022479259.1","LOC111131637","XM_022479259.1","turquoise","crg:105340504"," histone H1-delta-like",192,"GO:0003677;GO:0005634;GO:0005694;GO:0032991;GO:0051276;GO:0065003",-0.211623295127229,0.344439896960826,-0.00861956881752629,0.969631916767562,-0.257037416243442,0.248184595048055,0.115594175997599,0.608469702142527,-0.365684708772497,0.0942017835616659,0.0694711369432808,0.758691647535182,0.372230101846836,0.0880212434518708,0.247314288332786,0.267152560923734,-0.314007859531291,0.154692944252993
"XM_022488315.1","LOC111137068","XM_022488315.1","turquoise","crg:105333630"," 33 kDa inner dynein arm light chain, axonemal-like",257,"",-0.211548972360886,0.344613328242056,0.36106710395909,0.0987510884313094,-0.526237782005592,0.0118765823467823,0.107823088363142,0.632927216972549,-0.487485403090666,0.021375584646472,0.518305975627465,0.0134673213142408,0.626427044608253,0.00181335384308202,0.116453173925076,0.605790244278645,0.200530309998078,0.370891135578427
"XM_022457634.1","LOC111118263","XM_022457634.1","turquoise","crg:105334927"," UMP-CMP kinase-like",192,"GO:0009058;GO:0016301;GO:0034641;GO:0043167;GO:0044281",-0.211405543479957,0.344948163086375,0.237610032783795,0.286975970518369,-0.283427164649087,0.201180289137817,-0.0887085592995785,0.69463853417515,-0.040765203836187,0.857059151074046,0.422778724377029,0.0499609285709566,0.302785113146551,0.170781895013901,0.0357640835721668,0.874451602199949,0.0319183685061739,0.887864485304123
"XM_022475551.1","LOC111129271","XM_022475551.1","turquoise","crg:105328018"," protein PRRC1-A-like",374,"",-0.211307737619498,0.34517660068595,0.260982416807374,0.240743267147445,-0.541968600635163,0.00917458030173498,0.210208636497141,0.347749801490457,-0.240111161286053,0.281781463015441,0.361317806714968,0.0985000189619459,0.637669979645045,0.0014103754737475,-0.199771371047795,0.372742239275942,0.359467234704945,0.100364407071623
"XM_022440523.1","LOC111106015","XM_022440523.1","turquoise","crg:105342538"," mesencephalic astrocyte-derived neurotrophic factor homolog",183,"",0.208453559657418,0.351882021125804,0.430152999298265,0.0456932744685425,-0.291450719848522,0.18816828818871,0.220381091208425,0.324364662289888,-0.318795897743541,0.148163189073421,0.23171969223231,0.299443342078788,0.385085788134265,0.07676703842563,-0.0202612061447039,0.928688549333018,0.162421577012639,0.470188448438958
"XM_022458978.1","LOC111119122","XM_022458978.1","turquoise","crg:105348059"," uncharacterized",139,"",-0.208400043719823,0.352008469905399,-0.0726393198151982,0.748024416562864,-0.311997664571111,0.157493560254983,0.345704630667131,0.115051700863032,-0.344242504618878,0.116698981294283,-0.0055384429182217,0.980484649597678,0.399747551205683,0.065292146039278,-0.167126889418738,0.457245782497397,0.0589413994652593,0.79444080542397
"XM_022469901.1","LOC111125781","XM_022469901.1","turquoise","crg:105346015"," aminoacyl tRNA synthase complex-interacting multifunctional protein 1-like",312,"GO:0003723",-0.207613476852295,0.353870050218092,0.17634686104691,0.432429919800085,-0.503841540140481,0.0168132795009796,0.207708593610913,0.353644631339219,-0.265243614197837,0.232870102072157,0.162792840615036,0.469160500674881,0.489112200186583,0.0208815861180191,0.273803318491884,0.217569203714478,0.292870508494852,0.185926917450613
"XM_022485303.1","LOC111135335","XM_022485303.1","turquoise","crg:105329914"," WD repeat-containing protein 35-like",1182,"GO:0003674",-0.207608884711196,0.353880935333439,0.482741023477745,0.02287005556687,-0.467950798485468,0.0280729306793826,-0.156042942304882,0.48802730078669,0.066466876682559,0.768846286468886,0.442689208898384,0.0390939707420686,0.48685308379367,0.0215701098497845,-0.0175376313539969,0.938255403713809,0.391310342550368,0.0717236228748841
"XM_022489269.1","LOC111137686","XM_022489269.1","turquoise","crg:105332019"," uncharacterized",356,"GO:0003674;GO:0005576;GO:0008150",-0.20669349225915,0.356054658792425,0.30353502166856,0.16967217303097,-0.525774751113288,0.0119650122904783,-0.165091347712472,0.462822050356598,0.0890363122393256,0.69356310725387,0.350763773818717,0.109482033954022,0.479720433087137,0.0238643336360949,-0.0233510657794619,0.917846652709156,0.137292683416595,0.542347553623836
"XM_022470073.1","LOC111125869","XM_022470073.1","turquoise","crg:105330835"," tetratricopeptide repeat protein 19, mitochondrial-like",360,"GO:0003674",0.206660411710886,0.356133358140894,0.396827182893579,0.0674665638241894,-0.352179247108766,0.107959542601332,0.41519191312074,0.0546666662884916,-0.351680997611738,0.10849368904811,0.342605885177165,0.118563041052657,0.526772113828828,0.0117751997788426,-0.147674626567519,0.511930653784056,0.430411172427034,0.0455491711725039
"XM_022485047.1","LOC111135203","XM_022485047.1","turquoise","crg:105331012"," actin-related protein 2/3 complex subunit 3-like",176,"GO:0005856;GO:0007010;GO:0032991;GO:0065003",-0.206645437539957,0.356168985347648,0.0354112817638169,0.875680755408303,-0.411937710720213,0.0567865131803811,0.343091325139953,0.118007908575616,-0.570375839884251,0.00557504002121339,0.352647956834818,0.107458819144126,0.626298689182155,0.0018184641887601,-0.205231388704311,0.359542687137756,0.0885521758721347,0.695151861448012
"XM_022480562.1","LOC111132741","XM_022480562.1","turquoise","crg:105331358"," tetratricopeptide repeat protein 17-like",355,"GO:0003674",0.206516027444875,0.356476969908556,0.291616601762433,0.187905471930057,-0.364355977183559,0.0954946607799741,0.232455155003111,0.297868746404554,-0.298234543325828,0.177623469763348,0.53807317363134,0.00979118266617187,0.485829448132366,0.021888027560649,-0.22408985165031,0.316079829181441,0.500951455897797,0.01755624230395
"XM_022489099.1","LOC111137575","XM_022489099.1","turquoise","crg:105320594"," uncharacterized",646,"GO:0003674",-0.206375049807785,0.356812660363715,-0.140864348362307,0.531790291549646,-0.265790122787464,0.23187269250918,0.0561623936413298,0.803945713035715,0.0521147427641439,0.817837354428166,-0.151142216607991,0.501957950033717,0.171722391912973,0.44478574194517,-0.00178654007693912,0.993704398384811,0.0629931689452268,0.780633378426808
"XM_022462824.1","LOC111121519","XM_022462824.1","turquoise","crg:105348509"," active regulator of SIRT1-like",137,"",-0.20545930713964,0.358997660888308,0.321060438591082,0.14514354272081,-0.142237241303144,0.527757985600437,0.0322727161871739,0.886627314339302,-0.156166030539143,0.487679910994188,0.0494932666504886,0.826862847465568,0.296467511242961,0.180330149834758,0.195903471101961,0.382258023183811,-0.0670094727544372,0.767009506061662
"XM_022464502.1","LOC111122650","XM_022464502.1","turquoise","crg:105343416"," U4/U6 small nuclear ribonucleoprotein Prp4-like",543,"GO:0003674",0.205280227106928,0.359425858464168,0.414362736907649,0.0552009343553128,-0.417047303053618,0.0534855804539627,-0.0793543498544393,0.725563717544317,-0.178409378934345,0.426978976973378,0.436450125630106,0.0422780421571095,0.349184933610371,0.111198645544526,0.187223401208508,0.404105935716129,0.146031455634739,0.51668943078126
"XM_022469531.1","LOC111125576","XM_022469531.1","turquoise","crg:105325010"," hypoxia up-regulated protein 1-like",1009,"",-0.204687302946281,0.360845708520151,-0.0280835333109614,0.901268997691323,-0.517722627830306,0.0135908440974231,0.235574827259359,0.291246524778865,-0.161392869931123,0.473042699060211,0.0220163205157931,0.922528472927172,0.545152697699315,0.00869462290394433,0.050937288887284,0.82188853041699,-0.123355265433643,0.584440402768194
"XM_022466667.1","LOC111123935","XM_022466667.1","turquoise","crg:105338517"," uncharacterized",145,"",-0.204664482304807,0.360900420921659,0.0558283788231331,0.805089959480196,-0.196688775725873,0.38031499303276,0.0621647752417128,0.783451296667445,-0.0570510784392911,0.800903206961348,0.0246833775452938,0.913175988361893,0.318693717999461,0.148300475859778,-0.268614857190711,0.2267620333217,0.0513684650276489,0.820404501198316
"XM_022432669.1","LOC111100612","XM_022432669.1","turquoise","crg:105347642"," eukaryotic translation initiation factor 4E type 2-like",234,"GO:0005840;GO:0008135",-0.204058686904655,0.362354567918912,-0.257756838737658,0.246816631676421,-0.375226774465342,0.0852944917865079,0.55382264910135,0.00749151068222088,-0.50771756275747,0.0158570030178787,0.253418475288833,0.255140031761455,0.528096899737309,0.0115268865482709,-0.13188216233731,0.558521328372496,-0.241469282154011,0.278985647933073
"XM_022443829.1","LOC111108182","XM_022443829.1","turquoise","crg:105318528"," proteasome subunit alpha type-5-like",241,"GO:0005622;GO:0008233;GO:0009056;GO:0032991",-0.203157368700796,0.3645243405906,-0.197541312308862,0.378211967955598,-0.584541247079488,0.00427669676928422,0.641558459154063,0.00129001709069621,-0.528551808613081,0.0114426143334063,0.473448798214206,0.0260391078136948,0.696363959016703,0.000318300114494868,-0.517472778488637,0.0136440305745733,0.0395102566564499,0.861417796294047
"XR_002635745.1",NA,NA,"turquoise",NA,NA,NA,NA,-0.20261661813287,0.365829694000334,-0.0565664561889257,0.802562019750834,-0.067090089941454,0.766736705889885,0.268866209288266,0.226310894710271,-0.136410953358689,0.544968554020945,-0.203775675332371,0.363035065505916,0.267399739789723,0.228951324537213,0.0869196067297508,0.7005184200875,-0.142194563758826,0.527883116276569
"XM_022458353.1","LOC111118744","XM_022458353.1","turquoise","crg:105336873"," uncharacterized",459,"",-0.202239035338606,0.36674275946815,0.284548299070466,0.199326678387101,-0.64451157928371,0.00120454753842739,-0.0195375322669702,0.931229658291204,0.0404952757153677,0.857996322299689,0.253839925558508,0.254323658763526,0.679202287086382,0.000508834173701461,0.0859892213163792,0.70358297118321,0.140153012510215,0.533885195072764
"XM_022484622.1","LOC111134984","XM_022484622.1","turquoise","crg:105335041"," uncharacterized",144,"",-0.20208452455518,0.367116772907234,0.112053521044717,0.619564978084355,-0.687706982348725,0.000404842322140817,0.43655647452798,0.0422221251800724,-0.503318986948541,0.0169456955336057,0.69323148346851,0.000347565428884708,0.807934218861385,5.43211356721346e-06,-0.35645011740327,0.103459482567155,0.314292663227473,0.154298994977685
"XM_022450525.1","LOC111112761","XM_022450525.1","turquoise","crg:105342498"," acidic leucine-rich nuclear phosphoprotein 32 family member A-like",287,"GO:0003674",-0.201385506429724,0.368811575711154,0.00782970812459689,0.972413643883975,-0.233536861659339,0.295562149230999,-0.121029315306904,0.591598996583376,0.0249980040295943,0.91207340543556,-0.0771669265041425,0.732857403059402,0.0405874956522369,0.857676120408257,0.0100450319807076,0.964612612248511,-0.0665874050301052,0.768438173594466
"XM_022430602.1","LOC111099193","XM_022430602.1","turquoise","crg:105340838"," uncharacterized",385,"GO:0005975;GO:0016810",-0.198500055362008,0.375854867404547,0.0417044839238572,0.853799494204196,-0.504335204153491,0.0166889542386497,-0.140588861115483,0.532601152785478,0.00208973735319228,0.992635985254442,0.0475825694314461,0.833454586253547,0.409227673145569,0.0585995362094829,-0.0455619439131485,0.840437331661176,0.039890697700447,0.860096042518993
"XM_022470250.1","LOC111125956","XM_022470250.1","turquoise","crg:105337930"," dynamin-1-like",886,"GO:0003924;GO:0016192;GO:0043167",-0.198414573388,0.376064687077847,-0.183756750845977,0.413020203143544,-0.160448248901402,0.47567137054314,0.00487764350796751,0.98281269861131,0.0114218635584543,0.959765774231457,-0.126556457134613,0.574649409045495,-0.0185383165642595,0.934739363517428,0.0506770759663501,0.822784420549334,-0.186194557274451,0.406740384969599
"XM_022482038.1","LOC111133563","XM_022482038.1","turquoise","crg:105342245"," rab GTPase-binding effector protein 1-like",968,"GO:0007165;GO:0008283;GO:0016192;GO:0030234;GO:0040007;GO:0043167",-0.198297044269785,0.376353276911463,0.574777902086105,0.00514055198190208,-0.430111149004949,0.045716667170615,-0.229730360181507,0.303728033010506,-0.131613531476946,0.559329948286225,0.363755858094611,0.0960828623916999,0.48547029565799,0.0220004584413197,0.21755529396536,0.330763763042064,0.346368208158791,0.114309683898161
"XM_022430438.1","LOC111099081","XM_022430438.1","turquoise","crg:105334316"," grpE protein homolog 1, mitochondrial-like",255,"GO:0006457;GO:0030234",-0.19808374103343,0.376877359668749,0.379941850658287,0.0811323215511039,-0.588312167567793,0.00397727688909991,0.224502050742797,0.315167024414118,-0.369851334531141,0.0902314856712433,0.268316070251279,0.227299079443701,0.616763821283405,0.00223378044595312,0.19647046496246,0.380854582902664,0.353955105073646,0.106071354438328
"XM_022453911.1","LOC111115249","XM_022453911.1","turquoise","crg:105319782"," serine protease inhibitor Cvsi-2-like",90,"",-0.197450062188623,0.378436746096588,0.143428450230057,0.524270998255883,-0.531526436322996,0.0109038975868887,0.350464392355248,0.109806045764035,-0.565940859550196,0.00604322017055185,0.56934046984704,0.00568154665319427,0.731281212768809,0.000110336897962138,-0.198839093877669,0.375023337851409,0.123978388869511,0.58252894843084
"XM_022471403.1","LOC111126629","XM_022471403.1","turquoise","crg:105324155"," UPF0722 protein C11orf88 homolog",101,"",-0.196723286934396,0.380229732768277,0.104807518482555,0.642520444664237,-0.616142370960576,0.00226341996396127,0.532792968215956,0.0106809187686269,-0.664629133268231,0.00074052716447158,0.497326750066243,0.0185253175291618,0.729716724829834,0.000116091514950908,-0.107060249539304,0.635348683560824,0.0946103853417982,0.675362039623304
"XM_022469790.1","LOC111125723","XM_022469790.1","turquoise","crg:105348611"," histidine--tRNA ligase, cytoplasmic-like",518,"GO:0005737;GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167",-0.196534770631887,0.380695596138484,-0.181372596856766,0.419212714468197,-0.280554872089974,0.205981957456332,0.19779929352277,0.377576888531009,0.0812603279153595,0.719227123427267,-0.263795164135416,0.235527170865134,0.234055427260488,0.294460300420123,0.0245807663318887,0.913535614461807,-0.00836983500283914,0.970511392592505
"XM_022479692.1","LOC111132055","XM_022479692.1","turquoise","crg:105343450"," RNA-binding protein NOB1-like",444,"GO:0004518;GO:0042254",0.195364866964424,0.383593897707542,0.452519600239713,0.0344614350257847,-0.359383171960881,0.10044970896727,0.305447315330508,0.166864941825491,-0.26778897771579,0.228248524780891,0.400091234366043,0.065039797627569,0.496491488648981,0.0187546308316084,-0.00789269844659788,0.972191793132373,0.483414697037182,0.022652895159448
"XM_022481046.1","LOC111133015","XM_022481046.1","turquoise","crg:105345904"," acyl-coenzyme A thioesterase 8-like",339,"GO:0003674;GO:0006790;GO:0034641;GO:0044281;GO:0051186",-0.194888410434446,0.384777825495374,0.448162629604346,0.0364581118748818,-0.138385672768079,0.53910664493385,0.0505770838662489,0.823128741297129,-0.0499632743372442,0.825243068148653,0.147729561297836,0.511771923063096,0.422676338351182,0.0500222754623675,-0.20735369722277,0.354486133229168,0.192317895356681,0.391200663254039
"XR_002638926.1","LOC111130243","XR_002638926.1","turquoise","crg:105333918"," phospholipid scramblase 1-like",282,"",-0.194661693809835,0.385341907574212,0.211384038155431,0.344998383781986,-0.702502024259857,0.000267059734924741,0.249624761468079,0.26256427438341,-0.364230997902778,0.0956169383676893,0.493781005792994,0.0195145777460961,0.745361903639345,6.87161923095154e-05,-0.123591844093152,0.583714371901681,0.489362613591589,0.020806366089915
